time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 21, others, car, 31.804380665865974, 29.585021268552335, 1, 22, others, car, 43.60427939652024, 11.050339103856132, 1, 23, others, car, 37.92931579855522, 15.067059303443356, 1, 24, others, car, 36.04515736548397, 29.901947102111958, 1, 25, others, car, 32.95023319622714, 37.91513831326808, 1, 26, others, car, 35.199277741448725, -13.857528873516918, 1, 28, others, car, 33.91453579294382, -26.35282859484213, 1, 29, others, car, 28.766946985300578, -0.7815408785886482, 1, 32, others, car, 21.969199176250463, 4.075111232130786, 1, 36, agent, car, -6.909294291479165, 0.013615936762139569, 1
-900, 21, others, car, 31.771280265821634, 29.36921495836439, 1, 22, others, car, 43.47724909814721, 11.035597893076382, 1, 23, others, car, 38.04388921862017, 16.139000034740945, 1, 24, others, car, 36.024533077357226, 29.711047550673857, 1, 25, others, car, 32.94091633160534, 37.819591486876, 1, 26, others, car, 35.21017014938351, -13.714912761350757, 1, 28, others, car, 33.92241554967632, -26.15867682577004, 1, 29, others, car, 29.42491762635941, -0.7211121147022106, 1, 32, others, car, 22.42687908311876, 4.090766993018534, 1, 36, agent, car, -6.200318711965465, 0.009791325225646741, 1
-800, 21, others, car, 31.733058912643337, 29.13180365248107, 1, 22, others, car, 43.33788724378239, 11.018040172607904, 1, 23, others, car, 38.161908957665396, 17.225675856315902, 1, 24, others, car, 36.00284123182568, 29.509199925378375, 1, 25, others, car, 32.930920112271515, 37.71707770439265, 1, 26, others, car, 35.22137848204794, -13.579360655948907, 1, 28, others, car, 33.930974661120835, -25.9575581006068, 1, 29, others, car, 30.102380880846965, -0.6565556369563414, 1, 32, others, car, 22.901672841840455, 4.106763451345942, 1, 36, agent, car, -5.492338411893553, 0.006063764362317703, 1
-700, 21, others, car, 31.690420733753207, 28.869704461904433, 1, 22, others, car, 43.18430032521628, 10.998855323238722, 1, 23, others, car, 38.28237973624946, 18.327183818841586, 1, 24, others, car, 35.97998477821662, 29.295408946783798, 1, 25, others, car, 32.92024453822568, 37.60759696581826, 1, 26, others, car, 35.232004510673534, -13.44978022719643, 1, 28, others, car, 33.940116076604085, -25.750467698794175, 1, 29, others, car, 30.799336748763746, -0.5878714453506313, 1, 32, others, car, 23.393580452415236, 4.123100607113271, 1, 36, agent, car, -4.786251620031532, 0.0035255842865961062, 1
-600, 21, others, car, 31.643656881170795, 28.58590322495927, 1, 22, others, car, 43.01719246987044, 10.974960455970953, 1, 23, others, car, 38.40539860504527, 19.444519201759356, 1, 24, others, car, 35.9550654877613, 29.070766945005072, 1, 25, others, car, 32.908792558794715, 37.49015399171125, 1, 26, others, car, 35.24115000649172, -13.325079144978831, 1, 28, others, car, 33.948747466011625, -25.53830384910038, 1, 29, others, car, 31.515688179436157, -0.516054819326599, 1, 32, others, car, 23.9026019148433, 4.139778460320272, 1, 36, agent, car, -4.0830536158211235, 0.0022738356723246422, 1
-500, 21, others, car, 31.591675024781377, 28.27950171287693, 1, 22, others, car, 42.83576249965003, 10.948443180360702, 1, 23, others, car, 38.530868513379914, 20.576686725627848, 1, 24, others, car, 35.92997686866993, 28.834084539253997, 1, 25, others, car, 32.89646712330544, 37.36375350262997, 1, 26, others, car, 35.250805528385854, -13.205451510642423, 1, 28, others, car, 33.95885938822644, -25.321260652871697, 1, 29, others, car, 32.25153222353766, -0.4401104794429407, 1, 32, others, car, 24.428737229124646, 4.156797010966947, 1, 36, agent, car, -3.3839337800503735, 0.0004150103086272283, 1
-400, 21, others, car, 31.53556749469946, 27.9513981544262, 1, 22, others, car, 42.64081159264991, 10.91721588685198, 1, 23, others, car, 38.658789461253384, 21.723686390446957, 1, 24, others, car, 35.90263131138602, 28.584560551435438, 1, 25, others, car, 32.88346233310416, 37.23038605745753, 1, 26, others, car, 35.25917461881889, -13.088712663957546, 1, 28, others, car, 33.96826718301902, -25.101134567645175, 1, 29, others, car, 33.00757300849029, -0.36312131469724696, 1, 32, others, car, 24.96900055693449, 4.17444741107273, 1, 36, agent, car, -2.6916838496973927, 0.00023081909870897865, 1
-300, 21, others, car, 31.474436062156933, 27.602684879721405, 1, 22, others, car, 42.43243679954364, 10.882273854886073, 1, 23, others, car, 38.789258499338615, 22.886513475658376, 1, 24, others, car, 35.875116425466075, 28.322996159644983, 1, 25, others, car, 32.868491756729874, 37.08716286854227, 1, 26, others, car, 35.26824783667416, -12.975056706270509, 1, 28, others, car, 33.97886435859955, -24.879114974208683, 1, 29, others, car, 33.78092174664238, -0.28380089362874594, 1, 32, others, car, 25.52528540648268, 4.191540279849786, 1, 36, agent, car, -2.005502646667263, -0.0003663475138884209, 1
-200, 21, others, car, 31.40857187917291, 27.236347727087608, 1, 22, others, car, 42.21153634909944, 10.842524754348524, 1, 23, others, car, 38.92217857696268, 24.064172701820294, 1, 24, others, car, 35.846339880795234, 28.04849313511366, 1, 25, others, car, 32.85374005441201, 36.93588039342138, 1, 26, others, car, 35.27702990250991, -12.864386586908145, 1, 28, others, car, 33.98875740675797, -24.654012491774136, 1, 29, others, car, 34.57446722564581, -0.2034356476984578, 1, 32, others, car, 26.096693549001056, 4.209167947413024, 1, 36, agent, car, -1.3283760092843313, -0.0010853375097733264, 1
-100, 21, others, car, 31.33807199642075, 26.853381975966233, 1, 22, others, car, 41.97900847008582, 10.7968762551244, 1, 23, others, car, 39.056554414683895, 25.25676111960609, 1, 24, others, car, 35.81739400748811, 27.761949706610128, 1, 25, others, car, 32.837216667267434, 36.7767327334409, 1, 26, others, car, 35.28471963823104, -12.754614696314437, 1, 28, others, car, 33.99964573435782, -24.429007060012946, 1, 29, others, car, 35.38522360717534, -0.12173442488667652, 1, 32, others, car, 26.68232675572106, 4.2284227438769335, 1, 36, agent, car, -0.6601098362026528, 6.440799421086885e-05, 1
