time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 121, others, car, 23.037698920028436, 13.514863464723659, 1, 122, others, car, 20.777425160405784, 2.877660282892347, 1, 123, others, car, 26.926769709520368, 11.603688853569574, 1, 124, others, car, 30.101301163573254, -6.355886504640673, 1, 125, others, car, 10.645469833029365, 6.373303463202151, 1, 126, others, car, 31.310185155538676, -30.77916227784452, 1, 127, agent, car, -5.628607596517386, 0.25060431845217646, 1, P7, others, pedestrian/bicycle, 37.02702829750242, 10.531246101765808, 1, P8, others, pedestrian/bicycle, 38.45536711358447, 7.556579527765885, 1, P9, others, pedestrian/bicycle, 39.76916198853094, 5.860307136148116, 1
-900, 121, others, car, 22.8745246261083, 14.337945568649967, 1, 122, others, car, 21.005852741681558, 1.8742506755473407, 1, 123, others, car, 26.74934168091369, 12.478942128150596, 1, 124, others, car, 30.000603428627908, -5.867136091672036, 1, 125, others, car, 10.864910087823896, 6.432624408707946, 1, 126, others, car, 31.15385057715496, -29.911659252142737, 1, 127, agent, car, -5.054840253269448, 0.1885073312291461, 1, P7, others, pedestrian/bicycle, 36.93035158101704, 10.657791004822542, 1, P8, others, pedestrian/bicycle, 38.38278443113395, 7.699540201408262, 1, P9, others, pedestrian/bicycle, 39.71229576012971, 5.98720564704328, 1
-800, 121, others, car, 22.70750804080721, 15.169408412218145, 1, 122, others, car, 21.23505004509595, 0.8577106634929046, 1, 123, others, car, 26.570935873018463, 13.353985765753489, 1, 124, others, car, 29.895852185495613, -5.354709338796793, 1, 125, others, car, 11.06716958937832, 6.486216330029479, 1, 126, others, car, 30.99863458926419, -29.054143656306223, 1, 127, agent, car, -4.481352952601774, 0.13248665671637494, 1, P7, others, pedestrian/bicycle, 36.83213857991058, 10.781961075345396, 1, P8, others, pedestrian/bicycle, 38.30594176317446, 7.8385193522937495, 1, P9, others, pedestrian/bicycle, 39.65640731101715, 6.114313794916596, 1
-700, 121, others, car, 22.535461747858687, 16.01002013773866, 1, 122, others, car, 21.46599484993769, -0.17175011629256343, 1, 123, others, car, 26.394275986722324, 14.230426456601219, 1, 124, others, car, 29.78725707115452, -4.819584025303613, 1, 125, others, car, 11.252038700714571, 6.535057006455551, 1, 126, others, car, 30.845514971154934, -28.206405853356358, 1, 127, agent, car, -3.907587189181781, 0.08470749046939352, 1, P7, others, pedestrian/bicycle, 36.73490335809288, 10.906340782846424, 1, P8, others, pedestrian/bicycle, 38.226165757348944, 7.976869592244894, 1, P9, others, pedestrian/bicycle, 39.600938135860865, 6.2394663842126885, 1
-600, 121, others, car, 22.359573163529426, 16.859012602901092, 1, 122, others, car, 21.697709376918162, -1.2143413007874386, 1, 123, others, car, 26.2166383211375, 15.106657510470905, 1, 124, others, car, 29.6726528900489, -4.2612016458600666, 1, 125, others, car, 11.420704838099384, 6.5783782956755115, 1, 126, others, car, 30.69414285447296, -27.37158881813778, 1, 127, agent, car, -3.33647630087591, 0.044540921553652635, 1, P7, others, pedestrian/bicycle, 36.63787777325321, 11.029742711058875, 1, P8, others, pedestrian/bicycle, 38.14192012903643, 8.112216088727838, 1, P9, others, pedestrian/bicycle, 39.54567859768278, 6.363641194219896, 1
-500, 121, others, car, 22.1798422878192, 17.71638580770539, 1, 122, others, car, 21.930752131369566, -2.2678976944360363, 1, 123, others, car, 26.03921029253082, 15.981910785051927, 1, 124, others, car, 29.553785563777907, -3.6781651472210735, 1, 125, others, car, 11.572958364554555, 6.617157976978249, 1, 126, others, car, 30.54375009690785, -26.550879966917158, 1, 127, agent, car, -2.7674617823516483, 0.014152145525016868, 1, P7, others, pedestrian/bicycle, 36.542807746991116, 11.153563913227565, 1, P8, others, pedestrian/bicycle, 38.05376338356892, 8.246724037298105, 1, P9, others, pedestrian/bicycle, 39.49062869648282, 6.4868382249385474, 1
-400, 121, others, car, 21.995081704461523, 18.582907894462142, 1, 122, others, car, 22.164564607959655, -3.3345844927938186, 1, 123, others, car, 25.8629696801911, 16.856395917322345, 1, 124, others, car, 29.42988695003136, -3.0716619456533794, 1, 125, others, car, 11.709567422390895, 6.652583466630296, 1, 126, others, car, 30.396711530993315, -25.745815584315395, 1, 127, agent, car, -2.2022895552081043, -0.007855890861815706, 1, P7, others, pedestrian/bicycle, 36.44948364232806, 11.278782168641309, 1, P8, others, pedestrian/bicycle, 37.961695520946854, 8.38039343795579, 1, P9, others, pedestrian/bicycle, 39.4359980692393, 6.60807969707978, 1
-300, 121, others, car, 21.806269192744736, 19.458788500149424, 1, 122, others, car, 22.399705312020902, -4.412236500305276, 1, 123, others, car, 25.68617056251888, 17.728715854037368, 1, 124, others, car, 29.30074741183074, -2.4407142618687496, 1, 125, others, car, 11.83171942787504, 6.683886622321447, 1, 126, others, car, 30.251071598151878, -24.956814944289167, 1, 127, agent, car, -1.6421470357121186, -0.020715045296219536, 1, P7, others, pedestrian/bicycle, 36.35811509624247, 11.404419698011269, 1, P8, others, pedestrian/bicycle, 37.86746246276906, 8.514621343945903, 1, P9, others, pedestrian/bicycle, 39.38157707897384, 6.728343389932211, 1
-200, 121, others, car, 21.612426973380447, 20.343817987789386, 1, 122, others, car, 22.635196464264332, -5.501063353948745, 1, 123, others, car, 25.509790718803007, 18.59908023217484, 1, 124, others, car, 29.166366949176417, -1.7853220958667553, 1, 125, others, car, 11.940392160295541, 6.711277081029829, 1, 126, others, car, 30.10745920931783, -24.18681138470428, 1, 127, agent, car, -1.0884312771088833, -0.02267939617906134, 1, P7, others, pedestrian/bicycle, 36.26870210873431, 11.530476501337667, 1, P8, others, pedestrian/bicycle, 37.77106420903592, 8.649407755268294, 1, P9, others, pedestrian/bicycle, 39.327156088708335, 6.848607082784865, 1
-100, 121, others, car, 21.41474246263525, 21.237228215070985, 1, 122, others, car, 22.872015843978915, -6.600855416745891, 1, 123, others, car, 25.33285236975466, 19.4672794147568, 1, 124, others, car, 29.025977419757567, -1.106672863914393, 1, 125, others, car, 12.036353761963097, 6.73594225902195, 1, 126, others, car, 29.96803956004713, -23.43636341089311, 1, 127, agent, car, -0.5405133684637455, -0.01668228137618044, 1, P7, others, pedestrian/bicycle, 36.18124467980339, 11.656952578620231, 1, P8, others, pedestrian/bicycle, 37.673478539035685, 8.784962308901372, 1, P9, others, pedestrian/bicycle, 39.2719669561325, 6.96768335937039, 1
0, 121, others, car, 21.212796386553002, 22.140974740571835, 1, 122, others, car, 23.110931593474838, -7.7104252724299664, 1, 123, others, car, 25.156542931640992, 20.33254525947281, 1, 124, others, car, 28.879578823574295, -0.4047665660116415, 1, 125, others, car, 12.120582012166393, 6.75809179327643, 1, 126, others, car, 29.829879312473466, -22.706099933790295, 1, 127, agent, car, -0.0, 0.0, 1, P7, others, pedestrian/bicycle, 36.097698368027245, 11.784267203815428, 1, P8, others, pedestrian/bicycle, 37.57666101134624, 8.921704278801093, 1, P9, others, pedestrian/bicycle, 39.216987460534526, 7.085781856667537, 1
