time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 89, others, car, 27.36551439003227, 4.100453654040891, 1, 92, others, car, 25.242485679317827, 0.5651174474712323, 1, 94, others, car, 16.07936550261501, 0.1215155681877984, 1, 95, others, car, 42.7477180212715, -1.639489241763012, 1, 96, others, car, 9.744150595579352, 0.08992313756995085, 1, 98, others, car, 17.08024404796175, 3.5921988060338137, 1, 100, others, car, 10.635680929248643, 3.562835411749643, 1, 104, others, car, 41.75399148017343, 17.030812002767405, 1, 105, others, car, 2.978158987163756, 3.2046850152823754, 1, 106, agent, car, -2.148616952218583, 0.007886230971737462, 1
-900, 89, others, car, 27.966165121730963, 4.124716764104586, 1, 92, others, car, 25.49300341183385, 0.5806694793326334, 1, 94, others, car, 16.154345319357788, 0.12416643242917558, 1, 95, others, car, 42.434767907904074, -2.231016271190494, 1, 96, others, car, 9.774278834906276, 0.08878771031222699, 1, 98, others, car, 17.193212812383596, 3.5962060825389086, 1, 100, others, car, 10.745841338682547, 3.563662571548986, 1, 104, others, car, 41.75399148017343, 17.030812002767405, 1, 105, others, car, 3.0790888479122467, 3.2089468469675673, 1, 106, agent, car, -1.9541222567835643, 0.005933425895699826, 1
-800, 89, others, car, 28.595884053854586, 4.14878056523983, 1, 92, others, car, 25.763482716661894, 0.5974607169200415, 1, 94, others, car, 16.241364039774147, 0.12656274149046953, 1, 95, others, car, 42.14639128417409, -2.8310370399026623, 1, 96, others, car, 9.806465191750895, 0.08677812501130977, 1, 98, others, car, 17.319156598808302, 3.6010188427659107, 1, 100, others, car, 10.85699982673225, 3.5645516916347546, 1, 104, others, car, 41.75399148017343, 17.030812002767405, 1, 105, others, car, 3.177960591143062, 3.214082836695612, 1, 106, agent, car, -1.7565713652154982, 0.0031684230627539306, 1
-700, 89, others, car, 29.253611147501267, 4.173581175775902, 1, 92, others, car, 26.053923593802065, 0.615491160233464, 1, 94, others, car, 16.340359703577562, 0.12970257398735785, 1, 95, others, car, 41.880468072277594, -3.437679311241312, 1, 96, others, car, 9.840585745540132, 0.08589053889878162, 1, 98, others, car, 17.45707732862028, 3.606575126428634, 1, 100, others, car, 10.970154472013109, 3.5655647322931223, 1, 104, others, car, 41.75399148017343, 17.030812002767405, 1, 105, others, car, 3.2729019801978563, 3.2179729066629963, 1, 106, agent, car, -1.5560881980870103, 0.001587379704509978, 1
-600, 89, others, car, 29.937412205726375, 4.197996596524526, 1, 92, others, car, 26.365324121869833, 0.6348227695591923, 1, 94, others, car, 16.453390428285815, 0.1327117718769949, 1, 95, others, car, 41.63799635083046, -4.050881124919556, 1, 96, others, car, 9.876764416847058, 0.0841287947431737, 1, 98, others, car, 17.60797308043512, 3.6129368938131523, 1, 100, others, car, 11.085305274525123, 3.566701693524087, 1, 104, others, car, 41.75399148017343, 17.030812002767405, 1, 105, others, car, 3.365785251735082, 3.2227371346733538, 1, 106, agent, car, -1.3506146378803905, 0.0003161377775478952, 1
-500, 89, others, car, 30.646289149913994, 4.221964867199494, 1, 92, others, car, 26.69868237948089, 0.6555175051835324, 1, 94, others, car, 16.577461978051847, 0.1354044543002354, 1, 95, others, car, 41.4189761198326, -4.670642480937854, 1, 96, others, car, 9.91593732400071, 0.08255293144657616, 1, 98, others, car, 17.77090773592331, 3.6190441060176863, 1, 100, others, car, 11.203450312883993, 3.5680245356138425, 1, 104, others, car, 41.75399148017343, 17.030812002767405, 1, 105, others, car, 3.456734326327571, 3.2263793634954285, 1, 106, agent, car, -1.1400887243094746, -0.0016433813333771308, 1
-400, 89, others, car, 31.37818386254678, 4.246360145843682, 1, 92, others, car, 27.054060326921302, 0.6765772884908923, 1, 94, others, car, 16.715506628436426, 0.1389645807316896, 1, 95, others, car, 41.22141122205264, -5.297087299868706, 1, 96, others, car, 9.959164505903093, 0.08022683067948988, 1, 98, others, car, 17.946755453128162, 3.6269548805598264, 1, 100, others, car, 11.32259342985832, 3.5694093379900034, 1, 104, others, car, 41.75399148017343, 17.030812002767405, 1, 105, others, car, 3.5456252834023707, 3.2308957503605833, 1, 106, agent, car, -0.9226382207158174, -0.002171099824517908, 1
-300, 89, others, car, 32.13309634362473, 4.2711824324573175, 1, 92, others, car, 27.430459885575733, 0.6979401591948735, 1, 94, others, car, 16.86559018249448, 0.14227015198305348, 1, 95, others, car, 41.04717389414943, -5.928095503908109, 1, 96, others, car, 10.006384002267906, 0.0781485710576062, 1, 98, others, car, 18.13458011372019, 3.6356091785374547, 1, 100, others, car, 11.443794664350225, 3.569919982323077, 1, 104, others, car, 41.75399148017343, 17.030812002767405, 1, 105, others, car, 3.634578200763582, 3.2344140586101666, 1, 106, agent, car, -0.6991992454283366, -0.00232705659807083, 1
-200, 89, others, car, 32.90903043591669, 4.296307806467572, 1, 92, others, car, 27.827819095157867, 0.7206041959112817, 1, 94, others, car, 17.026652601324226, 0.1462572863838404, 1, 95, others, car, 40.89333186056248, -6.564851052530885, 1, 96, others, car, 10.059653930612605, 0.07544399453783168, 1, 98, others, car, 18.3333836390838, 3.644945039664499, 1, 100, others, car, 11.567928174402661, 3.57161458613086, 1, 104, others, car, 41.75399148017343, 17.030812002767405, 1, 105, others, car, 3.7234691578383816, 3.238930445475321, 1, 106, agent, car, -0.4697717984474007, -0.0021112516536031557, 1
-100, 89, others, car, 33.705986139422436, 4.32173626787455, 1, 92, others, car, 28.246199915954012, 0.7435713200243108, 1, 94, others, car, 17.198817805498155, 0.14892982670277333, 1, 95, others, car, 40.760883199907, -7.2072919854505315, 1, 96, others, car, 10.117914252035309, 0.07304921944955889, 1, 98, others, car, 18.541169871987844, 3.6548385433681343, 1, 100, others, car, 11.694057841686272, 3.573433110511014, 1, 104, others, car, 41.75399148017343, 17.030812002767405, 1, 105, others, car, 3.8124220751994877, 3.242448753724784, 1, 106, agent, car, -0.23635203700391816, -0.0016476055640390844, 1
0, 89, others, car, 34.52190533662474, 4.348341974721127, 1, 92, others, car, 28.686600426579513, 0.7669034918204731, 1, 94, others, car, 17.379965717212414, 0.15216000959829035, 1, 95, others, car, 40.64783175495228, -7.855542223239615, 1, 96, others, car, 10.184221162669044, 0.07015204803622, 1, 98, others, car, 18.757938812432318, 3.665289689648474, 1, 100, others, car, 11.822183666201036, 3.5753755554637663, 1, 104, others, car, 41.75399148017343, 17.030812002767405, 1, 105, others, car, 3.9013130322744005, 3.246965140589946, 1, 106, agent, car, 0.0, 0.0, 1
