time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 22, others, car, 57.727133072542365, 5.381288621230134, 1, 23, others, car, 25.4716202856785, -10.11264208909848, 1, 24, others, car, 44.07432075655944, 1.2951300505738785, 1, 25, others, car, 18.41215165460514, 3.6951162969280915, 1, 26, others, car, 51.49566259629483, -11.906235079510093, 1, 27, others, car, 14.864023438659544, 0.6756442961950735, 1, 28, others, car, 47.01198901217802, -15.944645186358093, 1, 29, others, car, 1.4859902697719902, 3.4866893922664013, 1, 30, agent, car, -7.886446066001499, 0.08010897609044748, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-900, 22, others, car, 58.64577645647024, 5.397485323528239, 1, 23, others, car, 25.801903371400346, -10.718220393932912, 1, 24, others, car, 43.98976498728216, 1.7599529436007222, 1, 25, others, car, 18.631301287648277, 3.6990454618558326, 1, 26, others, car, 51.49254572653886, -11.88738607097042, 1, 27, others, car, 15.03367283189391, 0.6696373522827346, 1, 28, others, car, 46.97481828002091, -15.705420738044582, 1, 29, others, car, 2.135099294206208, 3.503994720869377, 1, 30, agent, car, -7.070909975073231, 0.06116473175544268, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-800, 22, others, car, 59.577923754256894, 5.422493626730776, 1, 23, others, car, 26.12561555571036, -11.348228665092297, 1, 24, others, car, 43.904973354900164, 2.2287688766468983, 1, 25, others, car, 18.87253057235001, 3.7022753538484587, 1, 26, others, car, 51.48936989100676, -11.867538802426054, 1, 27, others, car, 15.194278919308884, 0.6640979763901013, 1, 28, others, car, 46.938822705197204, -15.469132103969473, 1, 29, others, car, 2.7661806727773084, 3.5212369255069302, 1, 30, agent, car, -6.255491815697104, 0.044217007430173816, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-700, 22, others, car, 60.52357496590232, 5.456313530837744, 1, 23, others, car, 26.441699612827847, -12.00172760834794, 1, 24, others, car, 43.82000482518978, 2.7005795897077243, 1, 25, others, car, 19.136837768715136, 3.70486493868232, 1, 26, others, car, 51.48613508969855, -11.84669327387688, 1, 27, others, car, 15.345841700904236, 0.6590261685171601, 1, 28, others, car, 46.904002287706675, -15.235779284132665, 1, 29, others, car, 3.379293371261527, 3.5374177461742584, 1, 30, agent, car, -5.442188107883057, 0.029147871562148764, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-600, 22, others, car, 61.47973531139164, 5.498768138520636, 1, 23, others, car, 26.749098316971736, -12.677777929470935, 1, 24, others, car, 43.73491836392717, 3.1743868227779393, 1, 25, others, car, 19.423106685186596, 3.708751770591136, 1, 26, others, car, 51.48278235683786, -11.823851225317991, 1, 27, others, car, 15.489359436684548, 0.65448089444002, 1, 28, others, car, 46.869358767544504, -15.00542124431028, 1, 29, others, car, 3.977432169673173, 3.552714080199723, 1, 30, agent, car, -4.634111563197559, 0.017776946833083118, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-500, 22, others, car, 62.44840131073493, 5.5499753813317225, 1, 23, others, car, 27.04875096237063, -13.375322402680698, 1, 24, others, car, 43.648656745331365, 3.6511298700867956, 1, 25, others, car, 19.732453513321232, 3.711998295340834, 1, 26, others, car, 51.47931169242514, -11.799012656749472, 1, 27, others, car, 15.622835606640662, 0.6503442226064631, 1, 28, others, car, 46.834833178934595, -14.777059724497624, 1, 29, others, car, 4.561595328017177, 3.5671848933593386, 1, 30, agent, car, -3.8321425100933735, 0.008048747456771477, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-400, 22, others, car, 63.426637149693654, 5.608760101938043, 1, 23, others, car, 27.339541357467567, -14.092423473743501, 1, 24, others, car, 43.56233616095943, 4.128871177400347, 1, 25, others, car, 20.06382102733856, 3.7155438071605786, 1, 26, others, car, 51.47472483645515, -11.772236533947474, 1, 27, others, car, 15.74926499078687, 0.6467930503450768, 1, 28, others, car, 46.80148274765764, -14.551634018923398, 1, 29, others, car, 5.132781106298557, 3.5808891514294685, 1, 30, agent, car, -3.040391920141877, 0.0017239303385732097, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-300, 22, others, car, 64.41538212249651, 5.676179526120188, 1, 23, others, car, 27.620530208033973, -14.830138368440046, 1, 24, others, car, 43.476954870816186, 4.607669710494942, 1, 25, others, car, 20.418266453019058, 3.7184490118214306, 1, 26, others, car, 51.470020048933364, -11.743463891135605, 1, 27, others, car, 15.868706554899095, 0.642829117650586, 1, 28, others, car, 46.76830921370929, -14.329203093363693, 1, 29, others, car, 5.692986024526597, 3.5939447859622247, 1, 30, agent, car, -2.2588008275671663, -0.002195764526446431, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-200, 22, others, car, 65.41363796913868, 5.752174688102373, 1, 23, others, car, 27.89353713675089, -15.585354375204124, 1, 24, others, car, 43.39051635489202, 5.087407537818108, 1, 25, others, car, 20.795730824586823, 3.7217121693283257, 1, 26, others, car, 51.465256295634994, -11.713692988319071, 1, 27, others, car, 15.98010307319673, 0.6393917187520368, 1, 28, others, car, 46.73725013132279, -14.10865075626136, 1, 29, others, car, 6.24420660271114, 3.606469728509865, 1, 30, agent, car, -1.4904229781597953, -0.002888974461733501, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-100, 22, others, car, 66.41946713538665, 5.83562939632732, 1, 23, others, car, 28.156506657832782, -16.357191165582826, 1, 24, others, car, 43.30401887319173, 5.568143625146195, 1, 25, others, car, 21.196155176265744, 3.726331539685958, 1, 26, others, car, 51.460374610784605, -11.68192556549279, 1, 27, others, car, 16.085451065689163, 0.6365987852016607, 1, 28, others, car, 46.70536968626008, -13.891152164949562, 1, 29, others, car, 6.786442840852412, 3.6184639790724034, 1, 30, agent, car, -0.737136960377141, -0.0024701510290352363, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
