time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 37, others, car, 32.58962081181826, -5.44698222338726, 1, 39, others, car, 29.434825425175347, 16.32724793679099, 1, 40, others, car, 24.75551048861328, -13.973990927725108, 1, 41, others, car, 22.621872955402466, -21.708412746896478, 1, 42, others, car, 20.29437551835367, -11.867245860773075, 1, 43, others, car, 39.125291642486424, 16.525728392127494, 1, 44, others, car, 19.50837867259806, -19.46469477198429, 1, 45, others, car, 6.146108981502836, 3.461739069815737, 1, 46, others, car, 8.570693365254376, 7.828284565521568, 1, 48, agent, car, -4.905109961832629, 0.011715900840496937, 1
-900, 37, others, car, 33.06753087612357, -5.204284941911464, 1, 39, others, car, 29.05279117771078, 16.288327071382355, 1, 40, others, car, 24.823180451541113, -13.820557632390143, 1, 41, others, car, 22.640269800288298, -21.397762531866455, 1, 42, others, car, 20.315581526711508, -11.606676666105995, 1, 43, others, car, 38.898784569486686, 16.50711264929927, 1, 44, others, car, 19.51489971270942, -19.358819958946015, 1, 45, others, car, 6.3982993703495525, 3.4667398470873194, 1, 46, others, car, 8.699942371846733, 7.837211731639247, 1, 48, agent, car, -4.390041621503727, 0.008459401042316309, 1
-800, 37, others, car, 33.56833925236267, -4.966133791822364, 1, 39, others, car, 28.652690644149153, 16.24683534878982, 1, 40, others, car, 24.88868442214019, -13.674074767058627, 1, 41, others, car, 22.659666362054768, -21.087136110917335, 1, 42, others, car, 20.3404767140613, -11.31718706413925, 1, 43, others, car, 38.68129874249486, 16.489282476622847, 1, 44, others, car, 19.52256323418753, -19.246970638704237, 1, 45, others, car, 6.6354940059846435, 3.472097535574201, 1, 46, others, car, 8.808173529861707, 7.845638856577706, 1, 48, agent, car, -3.87594920397456, 0.0062264122057937715, 1
-700, 37, others, car, 34.090070300855075, -4.731481468077057, 1, 39, others, car, 28.2354997472902, 16.201749258051393, 1, 40, others, car, 24.952974529129335, -13.53656555957298, 1, 41, others, car, 22.679039129740328, -20.77750940684908, 1, 42, others, car, 20.369061080403043, -10.998777054873067, 1, 43, others, car, 38.471810650549166, 16.47126195129804, 1, 44, others, car, 19.530417108313802, -19.127123583416218, 1, 45, others, car, 6.858692605288969, 3.477788341195133, 1, 46, others, car, 8.894339534256723, 7.851590300656117, 1, 48, agent, car, -3.3638562202071256, 0.004041011531315475, 1
-600, 37, others, car, 34.63369994440018, -4.501351481637305, 1, 39, others, car, 27.801218487134037, 16.153068799167293, 1, 40, others, car, 25.01407513282784, -13.406982704890513, 1, 41, others, car, 22.698340515182718, -20.470881853423084, 1, 42, others, car, 20.40235813669839, -10.650470715507824, 1, 43, others, car, 38.27236731557337, 16.45500291892476, 1, 44, others, car, 19.538461335088236, -18.999278793081956, 1, 45, others, car, 7.066847863219521, 3.4818366242700893, 1, 46, others, car, 8.962463046635591, 7.855970604431386, 1, 48, agent, car, -2.8567618208436794, 0.0019745812619396813, 1
-500, 37, others, car, 35.19822846611791, -4.2757200384219916, 1, 39, others, car, 27.348870940880936, 16.101817483099296, 1, 40, others, car, 25.07198623323604, -13.285326203011124, 1, 41, others, car, 22.71852264710087, -20.169276678482095, 1, 42, others, car, 20.440344088866443, -10.273267762924048, 1, 43, others, car, 38.08294494348624, 16.439505662622036, 1, 44, others, car, 19.547743219553624, -18.861460628020957, 1, 45, others, car, 7.259031445138712, 3.4872653295220037, 1, 46, others, car, 9.012567861079557, 7.85977948478426, 1, 48, agent, car, -2.3566654396455005, 7.470955969981347e-05, 1
-400, 37, others, car, 35.783608277845545, -4.056586572192833, 1, 39, others, car, 26.87843331444952, 16.046995592966198, 1, 40, others, car, 25.126660242191782, -13.173595487696424, 1, 41, others, car, 22.73753850357102, -19.874645727625353, 1, 42, others, car, 20.48199542594531, -9.868144119921809, 1, 43, others, car, 37.90256761148826, 16.425793693351636, 1, 44, others, car, 19.557286838910223, -18.712645577271573, 1, 45, others, car, 7.436195479765142, 3.492051229108354, 1, 46, others, car, 9.0466534113499, 7.8629693535528205, 1, 48, agent, car, -1.8645429994125473, -0.0006350926136269794, 1
-300, 37, others, car, 36.389863173664345, -3.842951366068854, 1, 39, others, car, 26.39090532472113, 15.988579334687651, 1, 40, others, car, 25.178144747856766, -13.06979112518502, 1, 41, others, car, 22.757316136111836, -19.5900357396575, 1, 42, others, car, 20.528335658896992, -9.434123863700929, 1, 43, others, car, 37.73318716517878, 16.411819989190015, 1, 44, others, car, 19.56709219315816, -18.55283364083357, 1, 45, others, car, 7.5983399670991565, 3.4961943230293593, 1, 46, others, car, 9.068694770889058, 7.864445317531884, 1, 48, agent, car, -1.3824177279871146, -0.0011069539766459385, 1
-200, 37, others, car, 37.01696935949361, -3.6358141369310433, 1, 39, others, car, 25.88528725481444, 15.926592502344464, 1, 40, others, car, 25.226439750231446, -12.973913115476694, 1, 41, others, car, 22.776832033761433, -19.31642263737803, 1, 42, others, car, 20.57931719955934, -8.973206428023135, 1, 43, others, car, 37.573851475839085, 16.399607777979927, 1, 44, others, car, 19.578206587340002, -18.380049179026354, 1, 45, others, car, 7.744465190259546, 3.4997184053659365, 1, 46, others, car, 9.073693355292933, 7.864326347126784, 1, 48, agent, car, -0.9102896253696654, -0.0013408745296871992, 1
-100, 37, others, car, 37.66392711845203, -3.4351510906983678, 1, 39, others, car, 25.36260261569178, 15.862011018736121, 1, 40, others, car, 25.270521738353825, -12.886937381371169, 1, 41, others, car, 22.7950388914769, -19.055782060467887, 1, 42, others, car, 20.632916820089598, -8.486343941607473, 1, 43, others, car, 37.424512955307144, 16.387157625959414, 1, 44, others, car, 19.58958271641305, -18.19626783153086, 1, 45, others, car, 7.87559466020842, 3.503599398917697, 1, 46, others, car, 9.073693355292933, 7.864326347126784, 1, 48, agent, car, -0.4491584084407135, -0.001313060191282146, 1
