time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 83, others, car, 37.58613904895724, 1.2347896146508777, 1, 86, others, car, 39.44201296435292, 13.250628412261147, 1, 89, others, car, 34.02075608333855, 17.041070844227782, 1, 90, others, car, 17.73290685981276, 3.4825114933346795, 1, 91, others, car, 10.180378565860067, 3.232901058767044, 1, 92, others, car, 37.63184946524133, 21.05894398647333, 1, 93, others, car, 17.82541956890304, -0.05750819568641674, 1, 94, others, car, 4.959685661614572, -0.4636756818890833, 1, 95, agent, car, -4.929783086576106, 0.025685001616046754, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-900, 83, others, car, 38.34375465897727, 1.281689374289786, 1, 86, others, car, 39.51149836672741, 13.033223769125712, 1, 89, others, car, 34.02921751842359, 16.96850084962753, 1, 90, others, car, 17.755842202629367, 3.4842348766019544, 1, 91, others, car, 10.214357915383145, 3.234451479996228, 1, 92, others, car, 37.65899211533828, 20.92460011223362, 1, 93, others, car, 17.915541211069424, -0.055750466122432396, 1, 94, others, car, 5.433379074677978, -0.45515802843826575, 1, 95, agent, car, -4.401740072007206, 0.018230153190328724, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-800, 83, others, car, 39.11610331214691, 1.3327046459921466, 1, 86, others, car, 39.58971057671946, 12.806446675467225, 1, 89, others, car, 34.03927557998527, 16.888028274189413, 1, 90, others, car, 17.776858097516953, 3.4848112116365906, 1, 91, others, car, 10.245345698451967, 3.2357771121034853, 1, 92, others, car, 37.68635955455715, 20.787264671539653, 1, 93, others, car, 17.992699398600422, -0.05496682275298803, 1, 94, others, car, 5.881843048459597, -0.4445248623964486, 1, 95, agent, car, -3.87476917596377, 0.01169756387530646, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-700, 83, others, car, 39.904182197284726, 1.3879103594651516, 1, 86, others, car, 39.673583098167626, 12.571069530982202, 1, 89, others, car, 34.050082938619454, 16.797583810570277, 1, 90, others, car, 17.79680187387918, 3.486309805782044, 1, 91, others, car, 10.275336292702567, 3.2370278145036906, 1, 92, others, car, 37.71410164231226, 20.644943286755236, 1, 93, others, car, 18.057741460899596, -0.05308795823463486, 1, 94, others, car, 6.306149701484605, -0.4326984428750333, 1, 95, agent, car, -3.349942516971175, 0.00700949278202434, 1, 96, others, car, 34.08740008147547, 34.78494571916743, 1
-600, 83, others, car, 40.70706905527955, 1.4462343961834148, 1, 86, others, car, 39.76702975663701, 12.328389243317698, 1, 89, others, car, 34.06256185343729, 16.698239577295396, 1, 90, others, car, 17.816745650241405, 3.4878083999274976, 1, 91, others, car, 10.30325757960973, 3.239125846307329, 1, 92, others, car, 37.74221837860399, 20.49763595788005, 1, 93, others, car, 18.11281163501752, -0.05195839078879039, 1, 94, others, car, 6.706373963460377, -0.4206759586919866, 1, 95, agent, car, -2.8311739205942694, 0.0028690322632135834, 1, 96, others, car, 34.16988328478229, 34.50132886287667, 1
-500, 83, others, car, 41.52461402671706, 1.5096711337833586, 1, 86, others, car, 39.869053363309376, 12.078330882766549, 1, 89, others, car, 34.07678725414604, 16.58899838554668, 1, 90, others, car, 17.836764356310912, 3.488309805254749, 1, 91, others, car, 10.331253796224058, 3.2402266892927565, 1, 92, others, car, 37.77185681166435, 20.343423236985494, 1, 93, others, car, 18.157834991247086, -0.050580931597923984, 1, 94, others, car, 7.0823659749723715, -0.40646303221113145, 1, 95, agent, car, -2.3214549532879993, -0.0009486068029899153, 1, 96, others, car, 34.251369299270785, 34.21763707687861, 1
-400, 83, others, car, 42.35589485248622, 1.5771484537393783, 1, 86, others, car, 39.98057617729569, 11.821966567854007, 1, 89, others, car, 34.09191181134196, 16.467790927980673, 1, 90, others, car, 17.857705321491338, 3.489883329107482, 1, 91, others, car, 10.35925001283849, 3.241327532278306, 1, 92, others, car, 37.802019752675854, 20.182230194364106, 1, 93, others, car, 18.192811529588358, -0.04895558066134709, 1, 94, others, car, 7.434350525142383, -0.39305122988650665, 1, 95, agent, car, -1.8219326632844282, -0.0025239764876372195, 1, 96, others, car, 34.332780384052136, 33.934942479698655, 1
-300, 83, others, car, 43.20183379169808, 1.6497384745769648, 1, 86, others, car, 40.10359257623223, 11.559446157994623, 1, 89, others, car, 34.10893271384335, 16.33469213430465, 1, 90, others, car, 17.880715594015204, 3.490609523556782, 1, 91, others, car, 10.387246229452922, 3.242428375263856, 1, 92, others, car, 37.832632271931004, 20.015054018833958, 1, 93, others, car, 18.220807746202798, -0.04785473767591086, 1, 94, others, car, 7.764247061899459, -0.3792935034858135, 1, 95, agent, car, -1.3385152537852876, -0.003303843852250174, 1, 96, others, car, 34.41326920972243, 33.65117576399332, 1
-200, 83, others, car, 44.06250577405967, 1.7264440074778988, 1, 86, others, car, 40.23894988952241, 11.292838960532182, 1, 89, others, car, 34.12799982106454, 16.187707626882194, 1, 90, others, car, 17.904648125649786, 3.4924078365313194, 1, 91, others, car, 10.417236823703654, 3.2436790776638427, 1, 92, others, car, 37.86476648795514, 19.84097245128457, 1, 93, others, car, 18.253714977200517, -0.045382057335909165, 1, 94, others, car, 8.072055585243458, -0.3651898530087202, 1, 95, agent, car, -0.871202724790334, -0.0032882088970384166, 1, 96, others, car, 34.49353324627114, 33.37040061474227, 1
-100, 83, others, car, 44.93683868104586, 1.8081873115532414, 1, 86, others, car, 40.385650928348056, 11.022070045758943, 1, 89, others, car, 34.14918806271302, 16.025840216895347, 1, 90, others, car, 17.930649964628053, 3.4933588201022134, 1, 91, others, car, 10.448149677065082, 3.2460018985892938, 1, 92, others, car, 37.89742521193019, 19.65991056200812, 1, 93, others, car, 18.253714977200517, -0.045382057335909165, 1, 94, others, car, 8.359845402517857, -0.3515876078591138, 1, 95, agent, car, -0.4240587612795324, -0.0017796016330227926, 1, 96, others, car, 34.57172797547629, 33.09047279489476, 1
