time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 77, others, car, 24.654830900861153, 7.1430910850937686, 1, 83, others, car, 54.49350120859124, 9.850143959825163, 1, 90, others, car, 65.80263427899347, 8.286546442580539, 1, 91, others, car, 41.0215900893494, -5.666969167146923, 1, 93, others, car, 82.69244990884508, 9.844469415523088, 1, 95, others, car, 92.10177906819882, 12.115007407042599, 1, 96, others, car, 47.748975516619, -11.656428016906297, 1, 97, others, car, 99.78209650203712, 14.412516735746276, 1, 98, agent, car, -8.1403521734725, -0.028080096863638576, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-900, 77, others, car, 23.267528592787475, 7.1415725287798075, 1, 83, others, car, 54.20104158984223, 9.958736645588505, 1, 90, others, car, 65.53269961635814, 8.280606921728943, 1, 91, others, car, 40.72701399598508, -5.280355761768742, 1, 93, others, car, 82.48022739420354, 9.806791779195828, 1, 95, others, car, 91.9127489718103, 12.068837907811139, 1, 96, others, car, 47.70893190981901, -11.29122052854589, 1, 97, others, car, 99.58057551070522, 14.343066825360406, 1, 98, agent, car, -7.294292918510705, -0.021466694312377632, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-800, 77, others, car, 21.863274394998452, 7.137680486614971, 1, 83, others, car, 53.89127810977242, 10.080951973657003, 1, 90, others, car, 65.26376471173256, 8.274689399102723, 1, 91, others, car, 40.41133299328882, -4.889205529074553, 1, 93, others, car, 82.2679828813364, 9.770113900878414, 1, 95, others, car, 91.72474063165666, 12.02169064879531, 1, 96, others, car, 47.67159176225055, -10.957961300047224, 1, 97, others, car, 99.3760552453441, 14.273550920298405, 1, 98, agent, car, -6.448189667097927, -0.016852807780812745, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-700, 77, others, car, 20.444045825288637, 7.132458713059872, 1, 83, others, car, 53.56514453171475, 10.219811216285567, 1, 90, others, car, 64.99585156334207, 8.267794116692142, 1, 91, others, car, 40.073569321476285, -4.494540225299696, 1, 93, others, car, 82.05573836846949, 9.733436022560891, 1, 95, others, car, 91.53571053526792, 11.975521149563846, 1, 96, others, car, 47.63891059348232, -10.654606818939838, 1, 97, others, car, 99.17153497998277, 14.204035015236515, 1, 98, agent, car, -5.605085689714591, -0.012304915925152815, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-600, 77, others, car, 19.011886396127913, 7.123951688545556, 1, 83, others, car, 53.22057534497406, 10.378269651052443, 1, 90, others, car, 64.72793841495184, 8.260898834281454, 1, 91, others, car, 39.71372298054769, -4.096359850443939, 1, 93, others, car, 81.8434718573772, 9.697757902253105, 1, 95, others, car, 91.3476801968889, 11.92937364855787, 1, 96, others, car, 47.60793312593609, -10.383222595919335, 1, 97, others, car, 98.96499320037658, 14.135474871733496, 1, 98, agent, car, -4.767980260389788, -0.0078890134218636, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-500, 77, others, car, 17.57077314133009, 7.113247163983264, 1, 83, others, car, 52.85652679508941, 10.558304795751944, 1, 90, others, car, 64.46202478258084, 8.254047548321624, 1, 91, others, car, 39.33183796695345, -3.6966639205269884, 1, 93, others, car, 81.63218310606926, 9.663101538180547, 1, 95, others, car, 91.15962786028476, 11.884225905561522, 1, 96, others, car, 47.58059288095477, -10.140765360505876, 1, 97, others, car, 98.75947317700575, 14.06593696844612, 1, 98, agent, car, -3.939828656701978, -0.005670610966432482, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-400, 77, others, car, 16.121705818905003, 7.100367137598603, 1, 83, others, car, 52.474932403404594, 10.762959920864155, 1, 90, others, car, 64.1951333904255, 8.246174506126682, 1, 91, others, car, 38.92793627891918, -3.296452193558579, 1, 93, others, car, 81.42087235653595, 9.629444932117838, 1, 95, others, car, 90.97159752190574, 11.838078404555432, 1, 96, others, car, 47.55589010052905, -9.927257110924597, 1, 97, others, car, 98.55393115540929, 13.997398823168705, 1, 98, agent, car, -3.121696631337252, -0.002672432755143256, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-300, 77, others, car, 14.668661462666236, 7.086399360302587, 1, 83, others, car, 52.07470441900815, 10.996212060202529, 1, 90, others, car, 63.92724224026039, 8.23827946570625, 1, 91, others, car, 38.50301767445447, -2.8957026713133356, 1, 93, others, car, 81.21056136501238, 9.595810324280393, 1, 95, others, car, 90.78354518530159, 11.792930661559083, 1, 96, others, car, 47.53380278643335, -9.741698089165993, 1, 97, others, car, 98.34836713558768, 13.929860435900803, 1, 98, agent, car, -2.3165174636486965, -0.00195974749310647, 1, 99, others, car, 31.103445444336156, 30.551613795202602, 1
-200, 77, others, car, 13.213661586858636, 7.070388070536116, 1, 83, others, car, 51.65777636324342, 11.26110448424737, 1, 90, others, car, 63.659351090095306, 8.230384425285934, 1, 91, others, car, 38.056126392000365, -2.4964368680359947, 1, 93, others, car, 81.00122813327319, 9.563197472678059, 1, 95, others, car, 90.59649260670693, 11.747804916788333, 1, 96, others, car, 47.51528670022686, -9.582066780984984, 1, 97, others, car, 98.14478063356017, 13.863365803093618, 1, 98, agent, car, -1.5273564223416451, -0.0005992758274661544, 1, 99, others, car, 31.261291477954106, 29.92393423549782, 1
-100, 77, others, car, 11.757661953041296, 7.054354782544496, 1, 83, others, car, 51.22508199944424, 11.56065846525293, 1, 90, others, car, 63.389460423910734, 8.222445388414865, 1, 91, others, car, 37.590239707361036, -2.097589031040912, 1, 93, others, car, 80.7938724193283, 9.531628375536332, 1, 95, others, car, 90.40941802988691, 11.703678930027092, 1, 96, others, car, 47.49827633121376, -9.44540790880289, 1, 97, others, car, 97.9421938895422, 13.79689316851169, 1, 98, agent, car, -0.7541695109653516, -0.0005905337774687082, 1, 99, others, car, 31.417115997327205, 29.297210437352255, 1
