time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 17, others, car, 22.600307317281718, 20.596879112244736, 1, 18, others, car, 33.40857674846595, 7.665182166254571, 1, 22, others, car, 23.119420131689903, -11.995010536652842, 1, 23, others, car, 19.926668955660627, -10.64853442176485, 1, 24, others, car, 20.8416092987226, -23.421204470295766, 1, 25, others, car, 19.41323368873664, -29.586318590634313, 1, 26, others, car, 36.89236294323854, 2.622464768946532, 1, 27, others, car, 16.433146394221104, -26.75900012306325, 1, 28, others, car, 12.592384283201369, -43.95783602572124, 1, 29, agent, car, -6.984858869172028, -0.01423298099070025, 1
-900, 17, others, car, 22.600307317281718, 20.596879112244736, 1, 18, others, car, 32.94271941149791, 7.695938329750885, 1, 22, others, car, 23.182955011870185, -11.765977091495891, 1, 23, others, car, 20.054929404584946, -10.04494577273168, 1, 24, others, car, 20.856734009763144, -23.35487767996231, 1, 25, others, car, 19.42662955284171, -29.533920586618063, 1, 26, others, car, 36.89236294323854, 2.622464768946532, 1, 27, others, car, 16.52257945401412, -26.38320399772926, 1, 28, others, car, 12.712273585317991, -43.45350423489499, 1, 29, agent, car, -6.2576637160617254, -0.011950593459396863, 1
-800, 17, others, car, 22.600307317281718, 20.596879112244736, 1, 18, others, car, 32.449598455573714, 7.727996446171252, 1, 22, others, car, 23.250361226406895, -11.517321904053912, 1, 23, others, car, 20.18184814000953, -9.453323735787276, 1, 24, others, car, 20.871858720803488, -23.288550889628695, 1, 25, others, car, 19.44158720421457, -29.47877288797696, 1, 26, others, car, 36.89236294323854, 2.622464768946532, 1, 27, others, car, 16.60793435920754, -26.022911699505414, 1, 28, others, car, 12.832176140959623, -42.95427144635779, 1, 29, agent, car, -5.530468562951423, -0.009668205928093698, 1
-700, 17, others, car, 22.600307317281718, 20.596879112244736, 1, 18, others, car, 31.930388534525438, 7.762144035912304, 1, 22, others, car, 23.32300699584994, -11.247276366816042, 1, 23, others, car, 20.306056941384636, -8.8754369184423, 1, 24, others, car, 20.886983431843813, -23.222224099295193, 1, 25, others, car, 19.456338035344494, -29.41950727416101, 1, 26, others, car, 36.89236294323854, 2.622464768946532, 1, 27, others, car, 16.68921110980171, -25.678123228391772, 1, 28, others, car, 12.950129775898143, -42.459750526674064, 1, 29, agent, car, -4.807391325015854, -0.007592638639751348, 1
-600, 17, others, car, 22.600307317281718, 20.596879112244736, 1, 18, others, car, 31.384702514917564, 7.796418924745566, 1, 22, others, car, 23.40148627387794, -10.957996220729026, 1, 23, others, car, 20.427749375428007, -8.310304233582862, 1, 24, others, car, 20.90230170960195, -23.154916221847465, 1, 25, others, car, 19.472650653741987, -29.357491965720172, 1, 26, others, car, 36.89236294323854, 2.622464768946532, 1, 27, others, car, 16.76739079291069, -25.34903215110635, 1, 28, others, car, 13.067309143965236, -41.96915395544746, 1, 29, agent, car, -4.088432002255264, -0.005723891594437536, 1
-500, 17, others, car, 22.600307317281718, 20.596879112244736, 1, 18, others, car, 30.814889704414142, 7.832396153463636, 1, 22, others, car, 23.484417586415642, -10.646151071014028, 1, 23, others, car, 20.546731875421916, -7.75890676832274, 1, 24, others, car, 20.91742642064228, -23.088589431513963, 1, 25, others, car, 19.489931105728697, -29.290571221708095, 1, 26, others, car, 36.89236294323854, 2.622464768946532, 1, 27, others, car, 16.84149232142024, -25.035444900930862, 1, 28, others, car, 13.184308198839773, -41.48463747362407, 1, 29, agent, car, -3.3775149431263, -0.003287697920705046, 1
-400, 17, others, car, 22.600307317281718, 20.596879112244736, 1, 18, others, car, 30.220950103015166, 7.870075722066516, 1, 22, others, car, 23.57141380002783, -10.313703091899706, 1, 23, others, car, 20.6630044413663, -7.221244522662271, 1, 24, others, car, 20.932551131682846, -23.02226264118039, 1, 25, others, car, 19.508179391304537, -29.218745042124652, 1, 26, others, car, 36.89236294323854, 2.622464768946532, 1, 27, others, car, 16.912109649008976, -24.73951721881206, 1, 28, others, car, 13.300339420124972, -41.00502642737189, 1, 29, agent, car, -2.676008368179339, -0.0020526651294414666, 1
-300, 17, others, car, 22.600307317281718, 20.596879112244736, 1, 18, others, car, 29.603864797835186, 7.909264063836787, 1, 22, others, car, 23.66482422237836, -9.959077242593306, 1, 23, others, car, 20.776954206696836, -6.695355322372775, 1, 24, others, car, 20.94748227600533, -22.95691693796123, 1, 25, others, car, 19.527989464148057, -29.14416916791634, 1, 26, others, car, 36.89236294323854, 2.622464768946532, 1, 27, others, car, 16.97766773488411, -24.458899797085618, 1, 28, others, car, 13.414228153989114, -40.53110833708752, 1, 29, agent, car, -1.985680884924531, -0.0006505726706486636, 1
-200, 17, others, car, 22.600307317281718, 20.596879112244736, 1, 18, others, car, 28.964614875988, 7.949767612056255, 1, 22, others, car, 23.76249311252097, -9.582867476773307, 1, 23, others, car, 20.888774738131346, -6.1802580803400184, 1, 24, others, car, 20.961432333213498, -22.89137766802412, 1, 25, others, car, 19.547786283466433, -29.064494291419063, 1, 26, others, car, 36.89236294323854, 2.622464768946532, 1, 27, others, car, 17.039741619838566, -24.19594194341577, 1, 28, others, car, 13.526955487546442, -40.063076769488646, 1, 29, agent, car, -1.3086882343086201, 0.00032462577705485995, 1
-100, 17, others, car, 22.600307317281718, 20.596879112244736, 1, 18, others, car, 28.302412817077403, 7.99276102055739, 1, 22, others, car, 23.865595124287694, -9.184286274043412, 1, 23, others, car, 20.999834256219682, -5.674184189053365, 1, 24, others, car, 20.976557044254044, -22.82505087769066, 1, 25, others, car, 19.568951323334737, -28.983050807410812, 1, 26, others, car, 36.89236294323854, 2.622464768946532, 1, 27, others, car, 17.09773735019354, -23.948487916856084, 1, 28, others, car, 13.638327854078893, -39.60191281168959, 1, 29, agent, car, -0.6462050701636297, 8.540981736854247e-05, 1
