time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 71, others, car, 31.178078917129575, 0.5173674103068242, 1, 74, others, car, 57.8735260196123, -14.986857110724348, 1, 76, others, car, 62.35786552829236, -20.115742386385058, 1, 78, others, car, 63.652191855274786, -8.55130381984505, 1, 79, others, car, 57.40975556044118, -25.202664908505184, 1, 80, others, car, 81.04900209025658, -14.131547868991454, 1, 81, others, car, 82.96809845465826, -11.013842600025052, 1, 82, others, car, 56.07103419120833, -33.40740957824102, 1, 83, others, car, 94.90408653489884, -14.088652276794628, 1, 84, agent, car, -9.673488446754758, -0.31158669821040563, 1
-900, 71, others, car, 30.09614007602801, 0.803014647500043, 1, 74, others, car, 57.74652207204696, -14.55405230795199, 1, 76, others, car, 62.35786552829236, -20.115742386385058, 1, 78, others, car, 64.13438304926234, -9.049553408345599, 1, 79, others, car, 57.45354043058676, -24.920353227651677, 1, 80, others, car, 81.04900209025658, -14.131547868991454, 1, 81, others, car, 82.92245001958403, -11.002607815858628, 1, 82, others, car, 56.0948402455771, -33.1300825658976, 1, 83, others, car, 94.45445491708305, -13.931549099677236, 1, 84, agent, car, -8.708417322455668, -0.24999347582338372, 1
-800, 71, others, car, 29.00027632560997, 1.083085425196293, 1, 74, others, car, 57.59756614484877, -14.114311325380871, 1, 76, others, car, 62.35786552829236, -20.115742386385058, 1, 78, others, car, 64.64067552506665, -9.542890948923885, 1, 79, others, car, 57.49992115272749, -24.62838434469719, 1, 80, others, car, 81.04900209025658, -14.131547868991454, 1, 81, others, car, 82.88285549096992, -10.991964822679027, 1, 82, others, car, 56.12109691076521, -32.85134328353283, 1, 83, others, car, 94.02387811826979, -13.780603346759978, 1, 84, agent, car, -7.742453098534467, -0.19278230467589075, 1
-700, 71, others, car, 27.891193800885375, 1.3563544379861732, 1, 74, others, car, 57.42639865281819, -13.668599883221292, 1, 76, others, car, 62.35786552829236, -20.115742386385058, 1, 78, others, car, 65.17106928268767, -10.031316441580127, 1, 79, others, car, 57.54889772686317, -24.326758259641554, 1, 80, others, car, 81.04900209025658, -14.131547868991454, 1, 81, others, car, 82.84615812298604, -10.982100585097918, 1, 82, others, car, 56.146647440942516, -32.571378695758426, 1, 83, others, car, 93.61358144386887, -13.635108883032213, 1, 84, agent, car, -6.774183504969519, -0.14240379558708627, 1
-600, 71, others, car, 26.76818636684452, 1.6240469912790276, 1, 74, others, car, 57.230568985136216, -13.218330251494333, 1, 76, others, car, 62.35786552829236, -20.115742386385058, 1, 78, others, car, 65.72511777231449, -10.512638860694842, 1, 79, others, car, 57.60047015299405, -24.01547497248508, 1, 80, others, car, 81.02222150957313, -14.123313763195153, 1, 81, others, car, 82.81306405064295, -10.974240408524981, 1, 82, others, car, 56.173942446928606, -32.288776532553335, 1, 83, others, car, 93.22356489387977, -13.495065708494163, 1, 84, agent, car, -5.805539982181614, -0.09833877815768988, 1
-500, 71, others, car, 25.632666293507917, 1.8837124742558773, 1, 74, others, car, 57.010783276813264, -12.764727735609654, 1, 76, others, car, 62.35786552829236, -20.115742386385058, 1, 78, others, car, 66.30282099394701, -10.98685820626753, 1, 79, others, car, 57.65508498093083, -23.696725508847187, 1, 80, others, car, 81.0070295714111, -14.118194679793177, 1, 81, others, car, 82.78119528370968, -10.965674096941413, 1, 82, others, car, 56.20246275832417, -32.005468234337634, 1, 83, others, car, 92.85356888310352, -13.361439543355688, 1, 84, agent, car, -4.8348506749499585, -0.06207214299716246, 1
-400, 71, others, car, 24.48489316607503, 2.136316607126691, 1, 74, others, car, 56.765816222439675, -12.308498470577804, 1, 76, others, car, 62.35786552829236, -20.115742386385058, 1, 78, others, car, 66.90443853278461, -11.45300875808855, 1, 79, others, car, 57.71125732006473, -23.372181723948742, 1, 80, others, car, 80.99061232783922, -14.113781731401584, 1, 81, others, car, 82.75029223698627, -10.957367370557282, 1, 82, others, car, 56.23176182531827, -31.71926277549148, 1, 83, others, car, 92.50359341153977, -13.23423038761681, 1, 84, agent, car, -3.8650127439044812, -0.032825134506743514, 1
-300, 71, others, car, 23.32338209393728, 2.380187534670915, 1, 74, others, car, 56.49392334620686, -11.852280031829526, 1, 76, others, car, 62.35786552829236, -20.115742386385058, 1, 78, others, car, 67.53022997402691, -11.91012479594739, 1, 79, others, car, 57.76898717039564, -23.041843617789716, 1, 80, others, car, 80.97155750883672, -14.107624307201345, 1, 81, others, car, 82.72035491047328, -10.949320229372734, 1, 82, others, car, 56.26158006271148, -31.43112587622519, 1, 83, others, car, 92.17363847918882, -13.113438241277622, 1, 84, agent, car, -2.895320054034908, -0.011823058096279038, 1
-200, 71, others, car, 22.149804932315025, 2.6138403662791996, 1, 74, others, car, 56.19703608853521, -11.396591589763872, 1, 76, others, car, 62.36364902326931, -20.090374075723066, 1, 78, others, car, 68.17948918266333, -12.356981014434826, 1, 79, others, car, 57.82846149653507, -22.708867936199695, 1, 80, others, car, 80.95153696962426, -14.101207297801636, 1, 81, others, car, 82.69041758396006, -10.941273088188133, 1, 82, others, car, 56.29217705570307, -31.14009181632864, 1, 83, others, car, 91.86466980626054, -12.999322689537665, 1, 84, agent, car, -1.9277040457615284, 0.0014532566336126207, 1
-100, 71, others, car, 20.963455546197775, 2.8385004073614546, 1, 74, others, car, 55.874635279025576, -10.94336458480108, 1, 76, others, car, 62.36806197166087, -20.073956832151286, 1, 78, others, car, 68.85151002368312, -12.792352108141113, 1, 79, others, car, 57.889161128084126, -22.37518611959935, 1, 80, others, car, 80.93029112500197, -14.095496423412559, 1, 81, others, car, 82.65951453723676, -10.93296636180403, 1, 82, others, car, 56.32329321909376, -30.84712631601196, 1, 83, others, car, 91.57475595233478, -12.891364561997841, 1, 84, agent, car, -0.9617181692727157, 0.004812784062660835, 1
