time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 154, others, car, 33.51260073080807, -8.71864308579281, 1, 165, others, car, 33.34976707610091, -17.43065692880842, 1, 168, others, car, 45.614634609574026, 10.17534222692508, 1, 172, others, car, 40.820046982973594, 14.463007616254062, 1, 173, others, car, 29.75770458284504, 28.806479044828063, 1, 175, others, car, 34.84428471511882, 8.517961416426656, 1, 176, others, car, 16.47439664235969, -5.54540397718755, 1, 177, others, car, 25.908607334377102, 30.470947540125117, 1, 178, others, car, 32.407919157441086, 23.56018066324523, 1, 181, agent, car, -8.657435037494542, 0.03627080870614374, 1
-900, 154, others, car, 33.55209666147691, -8.410972691603565, 1, 165, others, car, 33.40249763479319, -17.229658201996628, 1, 168, others, car, 45.36844850217137, 10.16295673049021, 1, 172, others, car, 40.820046982973594, 14.463007616254062, 1, 173, others, car, 29.74302404447953, 28.68029472807956, 1, 175, others, car, 34.52439928198292, 8.327605671392362, 1, 176, others, car, 16.496838578737147, -5.552500419368665, 1, 177, others, car, 25.81368007401946, 30.324063860837775, 1, 178, others, car, 32.34984493773376, 23.181920983917202, 1, 181, agent, car, -7.771372390830074, 0.028655942585554373, 1
-800, 154, others, car, 33.594337732985196, -8.084475077710369, 1, 165, others, car, 33.46050022566314, -17.01508723599143, 1, 168, others, car, 45.12126664251687, 10.150663307138755, 1, 172, others, car, 40.820046982973594, 14.463007616254062, 1, 173, others, car, 29.728159359947053, 28.55211890682705, 1, 175, others, car, 34.20176870800786, 8.118422706654663, 1, 176, others, car, 16.535840011063733, -5.565145112977936, 1, 177, others, car, 25.708502020224582, 30.164068307774816, 1, 178, others, car, 32.290757914107374, 22.792708029817522, 1, 181, agent, car, -6.885217671082088, 0.022036828716677115, 1
-700, 154, others, car, 33.63842026616426, -7.738062418778178, 1, 165, others, car, 33.523682775626746, -16.787939783044944, 1, 168, others, car, 44.8750805351141, 10.138277810703896, 1, 172, others, car, 40.820046982973594, 14.463007616254062, 1, 173, others, car, 29.713018456163834, 28.420955828818627, 1, 175, others, car, 33.87820035153049, 7.888236871541913, 1, 176, others, car, 16.535840011063733, -5.565145112977936, 1, 177, others, car, 25.59207742074053, 29.99105295401978, 1, 178, others, car, 32.22966233431, 22.392633874029844, 1, 181, agent, car, -5.999966630502595, 0.016505540183513023, 1
-600, 154, others, car, 33.685432086349486, -7.370831035638352, 1, 165, others, car, 33.59213735776791, -16.54722009090504, 1, 168, others, car, 44.63206583063456, 10.12760759952227, 1, 172, others, car, 40.820046982973594, 14.463007616254062, 1, 173, others, car, 29.697601333130002, 28.286805494054388, 1, 175, others, car, 33.55459789171912, 7.6359603407191035, 1, 176, others, car, 16.535840011063733, -5.565145112977936, 1, 177, others, car, 25.464314202483877, 29.8040220473206, 1, 178, others, car, 32.16755395059392, 21.98160644347059, 1, 181, agent, car, -5.118698598930855, 0.011342543984500353, 1
-500, 154, others, car, 33.735281120457586, -6.983776680542626, 1, 165, others, car, 33.66449992750028, -16.296819095496136, 1, 168, others, car, 44.39303413516278, 10.11656909600649, 1, 172, others, car, 40.820046982973594, 14.463007616254062, 1, 173, others, car, 29.680820165510184, 28.14876422336581, 1, 175, others, car, 33.234040658413214, 7.362312647187319, 1, 176, others, car, 16.535840011063733, -5.565145112977936, 1, 177, others, car, 25.323128787866878, 29.602163981592675, 1, 178, others, car, 32.10434068987524, 21.55862998588775, 1, 181, agent, car, -4.24132150328356, 0.007543592371598518, 1
-400, 154, others, car, 33.78706368932002, -6.575811528155739, 1, 165, others, car, 33.74086255790738, -16.035741044566524, 1, 168, others, car, 44.161064778538204, 10.105881833157873, 1, 172, others, car, 40.820046982973594, 14.463007616254062, 1, 173, others, car, 29.6645743847245, 28.00565211833401, 1, 175, others, car, 32.916528651612666, 7.067293790946685, 1, 176, others, car, 16.535840011063733, -5.565145112977936, 1, 177, others, car, 25.168613249973284, 29.386474509087698, 1, 178, others, car, 32.04111037748955, 21.12460818044982, 1, 181, agent, car, -3.371910425651771, 0.004481225426999469, 1
-300, 154, others, car, 33.840779792936885, -6.14693557847793, 1, 165, others, car, 33.822036855074465, -15.766069515703194, 1, 168, others, car, 43.93624983384441, 10.096541563228474, 1, 172, others, car, 40.820046982973594, 14.463007616254062, 1, 173, others, car, 29.64678041318563, 27.85665757287389, 1, 175, others, car, 32.60396130273815, 6.749723873578156, 1, 176, others, car, 16.535840011063733, -5.565145112977936, 1, 177, others, car, 24.999679763467622, 29.156049950637374, 1, 178, others, car, 31.975779435849333, 20.67872942107184, 1, 181, agent, car, -2.511461118287768, 0.0022475162342724397, 1
-200, 154, others, car, 33.89661357747498, -5.695157327004608, 1, 165, others, car, 33.90584716833009, -15.489611867243136, 1, 168, others, car, 43.72148448475389, 10.087276314715714, 1, 172, others, car, 40.820046982973594, 14.463007616254062, 1, 173, others, car, 29.62725410472649, 27.699789082481463, 1, 175, others, car, 32.298330116293286, 6.409418748914336, 1, 176, others, car, 16.535840011063733, -5.565145112977936, 1, 177, others, car, 24.814428896929336, 28.91207020466075, 1, 178, others, car, 31.909435690290405, 20.221897386922283, 1, 181, agent, car, -1.6609693334433764, 0.0009345378769448354, 1
-100, 154, others, car, 33.95438089676738, -5.222468278240353, 1, 165, others, car, 33.99210935150727, -15.208359603690687, 1, 168, others, car, 43.51686080434992, 10.07908183987133, 1, 172, others, car, 40.820046982973594, 14.463007616254062, 1, 173, others, car, 29.607802817683897, 27.532870996486, 1, 175, others, car, 31.999819238445316, 6.04836992145966, 1, 176, others, car, 16.535840011063733, -5.565145112977936, 1, 177, others, car, 24.612952723442184, 28.65553102340973, 1, 178, others, car, 31.841987067728986, 19.753116325749133, 1, 181, agent, car, -0.823514400957949, -0.00017724264630823716, 1
