time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 1, others, car, 4.886644238642841, 7.289381735438313, 1, 2, others, car, 21.044246016544196, 30.63738922615901, 1, 3, others, car, 13.980869401975697, 8.460199688240555, 1, 4, others, car, 24.884859472030602, 6.768385114434339, 1, 7, others, car, 24.057191397097164, -14.841456198211551, 1, 11, others, car, 27.34456829783093, -12.00030377137434, 1, 13, others, car, 23.53228688423862, -26.151680079832076, 1, 17, agent, car, -6.038009284629642, 0.03875408009358494, 1, 18, others, car, 26.43325269507661, -37.00711772022005, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-900, 1, others, car, 5.061179597376479, 7.307886020122515, 1, 2, others, car, 21.04257571913853, 30.611423670001503, 1, 3, others, car, 14.021062441431047, 8.467165287951877, 1, 4, others, car, 24.91705804119318, 7.589827901330481, 1, 7, others, car, 24.061834220952043, -14.66151608543323, 1, 11, others, car, 27.34326538682278, -11.973261167525951, 1, 13, others, car, 23.544449526338504, -25.912914357549518, 1, 17, agent, car, -5.411063130990256, 0.028579580758456874, 1, 18, others, car, 26.487186691995817, -36.3512906668161, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-800, 1, others, car, 5.231716286937476, 7.326493478670153, 1, 2, others, car, 21.041085975994108, 30.592455784896316, 1, 3, others, car, 14.05123301448842, 8.473389155028503, 1, 4, others, car, 24.947283069235244, 8.412321942451758, 1, 7, others, car, 24.06619331668245, -14.492572312880439, 1, 11, others, car, 27.342833175778406, -11.951242693609478, 1, 13, others, car, 23.55758604226584, -25.675174096025902, 1, 17, agent, car, -4.78609051847139, 0.019456335648123713, 1, 18, others, car, 26.541146482380878, -35.69446394611917, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-700, 1, others, car, 5.397254640032296, 7.345229904546869, 1, 2, others, car, 21.03944147205429, 30.567489896031773, 1, 3, others, car, 14.075379790320685, 8.478768115607213, 1, 4, others, car, 24.97755968420891, 9.236815318159303, 1, 7, others, car, 24.06929481046107, -14.333599419793792, 1, 11, others, car, 27.34232358433645, -11.93222322157257, 1, 13, others, car, 23.569722890899868, -25.437408041036534, 1, 17, agent, car, -4.1630656536071795, 0.012384012056001675, 1, 18, others, car, 26.593132731645422, -35.036585971197226, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-600, 1, others, car, 5.558768530488507, 7.3630698369941765, 1, 2, others, car, 21.036565159628662, 30.53355279499439, 1, 3, others, car, 14.09347697546198, 8.48230250239448, 1, 4, others, car, 25.00588855152815, 10.063359615385052, 1, 7, others, car, 24.07313803687428, -14.184648993105007, 1, 11, others, car, 27.34276207325608, -11.915228877587905, 1, 13, others, car, 23.581859739533893, -25.199641986047165, 1, 17, agent, car, -3.544013664450093, 0.006414529620513684, 1, 18, others, car, 26.645118980909853, -34.378707996275274, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-500, 1, others, car, 5.715284084478656, 7.381038736770558, 1, 2, others, car, 21.034456373303357, 30.490592894851993, 1, 3, others, car, 14.110574493309972, 8.485862682647609, 1, 4, others, car, 25.032218084260784, 10.889955499542527, 1, 7, others, car, 24.075697867869827, -14.046669113175781, 1, 11, others, car, 27.342175101416768, -11.899208407430685, 1, 13, others, car, 23.59399658816804, -24.961875931057687, 1, 17, agent, car, -2.929908424827458, 0.0025733491007084996, 1, 18, others, car, 26.69408043482874, -33.72175230824894, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-400, 1, others, car, 5.865801634709447, 7.399162397342218, 1, 2, others, car, 21.031115778492236, 30.43866178253675, 1, 3, others, car, 14.126646550399032, 8.48844898907352, 1, 4, others, car, 25.057573743165975, 11.717576844459053, 1, 7, others, car, 24.078051351138495, -13.916686571592296, 1, 11, others, car, 27.34258779687054, -11.883213730739207, 1, 13, others, car, 23.606107643336095, -24.725109543361505, 1, 17, agent, car, -2.323800523550101, -0.001061483691996691, 1, 18, others, car, 26.742964508350166, -33.067795622102274, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-300, 1, others, car, 6.012268928835645, 7.415389897190829, 1, 2, others, car, 21.02749145555665, 30.37573432999598, 1, 3, others, car, 14.144717942074355, 8.490983708567716, 1, 4, others, car, 25.081981321709815, 12.54722331742793, 1, 7, others, car, 24.08014689974856, -13.796700702940925, 1, 11, others, car, 27.343026285790163, -11.866219386754656, 1, 13, others, car, 23.61821869850438, -24.488343155665216, 1, 17, agent, car, -1.7276377082733738, -0.0024390472399414276, 1, 18, others, car, 26.788746406128354, -32.41776022473079, 1, 19, others, car, -5.865691603180049, 5.70919600437613, 1
-200, 1, others, car, 6.1527640126684595, 7.4327718251279045, 1, 2, others, car, 21.02255794373744, 30.300836663402574, 1, 3, others, car, 14.166813796388519, 8.49441492149154, 1, 4, others, car, 25.104415359132908, 13.377921044621718, 1, 7, others, car, 24.081984513699904, -13.686711507221668, 1, 11, others, car, 27.34351636164151, -11.847225708183725, 1, 13, others, car, 23.630355547138524, -24.25057710067585, 1, 17, agent, car, -1.1404461051697117, -0.0025848023018393423, 1, 18, others, car, 26.832348415059368, -31.77467091148014, 1, 19, others, car, -5.658908956404739, 5.736871571084908, 1
-100, 1, others, car, 6.2882349665693535, 7.449283053100979, 1, 2, others, car, 21.017289116862038, 30.212943321997486, 1, 3, others, car, 14.195933115220981, 8.498665247447645, 1, 4, others, car, 25.125875522728787, 14.209644232574668, 1, 7, others, car, 24.083641573390334, -13.583719982555076, 1, 11, others, car, 27.343109944063, -11.824207566973836, 1, 13, others, car, 23.64246660230658, -24.013810712979556, 1, 17, agent, car, -0.5642250488257196, -0.0014471619459649476, 1, 18, others, car, 26.874692822038245, -31.14155247769585, 1, 19, others, car, -5.452126309629659, 5.764547137793579, 1
0, 1, others, car, 6.4196814578316275, 7.46489778764419, 1, 2, others, car, 21.01168497493057, 30.112054305780717, 1, 3, others, car, 14.232075898571857, 8.50373468643603, 1, 4, others, car, 25.145413732135864, 15.044418009338676, 1, 7, others, car, 24.085040698422166, -13.490725130820376, 1, 11, others, car, 27.34383216110709, -11.796216882763865, 1, 13, others, car, 23.65460345094072, -23.776044657990305, 1, 17, agent, car, 0.0, 0.0, 1, 18, others, car, 26.91375449901321, -30.519353003739173, 1, 19, others, car, -5.246317536681904, 5.79324816526141, 1
