time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 78, others, car, 26.278495499655946, 10.119096168856162, 1, 83, others, car, 27.684943278204113, -40.97643499235417, 1, 84, others, car, 31.729592203156677, -10.328526498072279, 1, 85, others, car, 24.621275820637273, -22.702169543109807, 1, 86, others, car, 36.77266275114351, -9.55133897370763, 1, 87, others, car, 31.20931982052151, -26.548612738529542, 1, 89, others, car, 30.760685707587594, 26.225028366028805, 1, 90, others, car, 40.53793443406231, 11.65552263176836, 1, 92, others, car, 12.016505549261652, 0.21163975185111072, 1, 93, agent, car, -5.104707537785669, -0.010860647967557258, 1
-900, 78, others, car, 25.806377416075648, 10.457541903289831, 1, 83, others, car, 27.814884353870447, -42.21882756994576, 1, 84, others, car, 31.72863383133572, -10.018673175476836, 1, 85, others, car, 24.628937947039486, -23.761398645721275, 1, 86, others, car, 36.95573760119083, -9.261629465268456, 1, 87, others, car, 31.241055658376613, -26.159885537788828, 1, 89, others, car, 30.73449760764775, 25.92813918902565, 1, 90, others, car, 40.53793443406231, 11.65552263176836, 1, 92, others, car, 12.149593943485252, 0.22219812876089418, 1, 93, agent, car, -4.558171634722765, -0.008737757681624214, 1
-800, 78, others, car, 25.311532499790868, 10.786580668220594, 1, 83, others, car, 27.955655269475724, -43.4639976584556, 1, 84, others, car, 31.723612994851525, -9.6954970761116, 1, 85, others, car, 24.64044765075512, -24.82290725459844, 1, 86, others, car, 37.15541220036319, -8.964081058373964, 1, 87, others, car, 31.2738601058429, -25.770232014480634, 1, 89, others, car, 30.707242354881068, 25.616288020683097, 1, 90, others, car, 40.53793443406231, 11.65552263176836, 1, 92, others, car, 12.271639067204793, 0.23254161832131037, 1, 93, agent, car, -4.0136306638382875, -0.0064725803518964065, 1
-700, 78, others, car, 24.79388960727991, 11.105214997559056, 1, 83, others, car, 28.107398312063285, -44.70995032570512, 1, 84, others, car, 31.7137456581802, -9.355934658186493, 1, 85, others, car, 24.65687354139559, -25.885769047173845, 1, 86, others, car, 37.37361033731743, -8.659833506157469, 1, 87, others, car, 31.308588341966168, -25.38171824430553, 1, 89, others, car, 30.677993626719935, 25.2905434706121, 1, 90, others, car, 40.53793443406231, 11.65552263176836, 1, 92, others, car, 12.384635852598908, 0.24252793348832202, 1, 93, agent, car, -3.473150700833068, -0.004920295024497423, 1
-600, 78, others, car, 24.253448738543018, 11.413444891305312, 1, 83, others, car, 28.268118549454563, -45.95654328465098, 1, 84, others, car, 31.697892068188736, -9.001909710358959, 1, 85, others, car, 24.677360439915184, -26.947917947747136, 1, 86, others, car, 37.612398087753576, -8.348031629573018, 1, 87, others, car, 31.343245434567432, -24.994201940219465, 1, 89, others, car, 30.647748889253982, 24.95083439529096, 1, 90, others, car, 40.53793443406231, 11.65552263176836, 1, 92, others, car, 12.488513156145588, 0.25115960817266636, 1, 93, agent, car, -2.940721610063864, -0.003796327612072603, 1
-500, 78, others, car, 23.691207359669125, 11.711199205937596, 1, 83, others, car, 28.436818515560198, -47.20370539177092, 1, 84, others, car, 31.676194511920976, -8.631427300449772, 1, 85, others, car, 24.70475845753794, -28.011562319062225, 1, 86, others, car, 37.871490877584804, -8.032665292977752, 1, 87, others, car, 31.380681494871272, -24.60989146496684, 1, 89, others, car, 30.615581819915135, 24.598229404330567, 1, 90, others, car, 40.53793443406231, 11.65552263176836, 1, 92, others, car, 12.583342121366762, 0.25943410846406756, 1, 93, agent, car, -2.41627224800913, -0.0021032120255542186, 1
-400, 78, others, car, 23.10609686104749, 11.997551618888167, 1, 83, others, car, 28.61242960076922, -48.45236296963268, 1, 84, others, car, 31.646515770154295, -8.246340073594563, 1, 85, others, car, 24.737214949128973, -29.074564941897208, 1, 86, others, car, 38.15402339212252, -7.7119529947586996, 1, 87, others, car, 31.419899056788303, -24.22871567502562, 1, 89, others, car, 30.582418741271457, 24.231659888119918, 1, 90, others, car, 40.53793443406231, 11.65552263176836, 1, 92, others, car, 12.669051604740726, 0.26635396827278557, 1, 93, agent, car, -1.90393476606962, -0.0015513063556584494, 1
-300, 78, others, car, 22.49918585228898, 12.273428452724875, 1, 83, others, car, 28.794096626035927, -49.7004499425359, 1, 84, others, car, 31.608926986410967, -7.845650563703407, 1, 85, others, car, 24.77558509373415, -30.13899189195176, 1, 86, others, car, 38.460708523368865, -7.389955742794539, 1, 87, others, car, 31.46082697679683, -23.851672036485326, 1, 89, others, car, 30.547475617798703, 23.854189388448773, 1, 90, others, car, 40.53793443406231, 11.65552263176836, 1, 92, others, car, 12.74870514805712, 0.27270322312296136, 1, 93, agent, car, -1.404564343291102, -7.453490294764831e-05, 1
-200, 78, others, car, 21.870403189871784, 12.5378322413581, 1, 83, others, car, 28.981819591359987, -50.94796631048056, 1, 84, others, car, 31.56136208499028, -7.43021394982266, 1, 85, others, car, 24.822006110575533, -31.202990524091813, 1, 86, others, car, 38.79240145036952, -7.068739612786069, 1, 87, others, car, 31.503394111374977, -23.479758015435, 1, 89, others, car, 30.51061016245352, 23.463822973138562, 1, 90, others, car, 40.53793443406231, 11.65552263176836, 1, 92, others, car, 12.820307819137172, 0.27862416005841417, 1, 93, agent, car, -0.9203693424173339, -0.0005230088910086333, 1
-100, 78, others, car, 21.22181494949648, 12.791618163833753, 1, 83, others, car, 29.173532421041376, -52.19576725251239, 1, 84, others, car, 31.503821065892364, -7.000030231951879, 1, 85, others, car, 24.87448306747441, -32.26641855127286, 1, 86, others, car, 39.149102173124604, -6.748304604732842, 1, 87, others, car, 31.548526783090324, -23.114042221485946, 1, 89, others, car, 30.473033271890333, 23.06348189693535, 1, 90, others, car, 40.53793443406231, 11.65552263176836, 1, 92, others, car, 12.88685201624903, 0.283903348513302, 1, 93, agent, car, -0.4521337989724737, 0.0001668134695711268, 1
