time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 79, others, car, 26.093212722855828, 3.9146979193544276, 1, 80, others, car, 12.237331334288791, 3.630332052971659, 1, 81, others, car, 30.15586367031931, -15.219119793769961, 1, 82, others, car, 31.253051851953682, 14.495141632253791, 1, 83, others, car, 35.12383085721296, 16.716245837923523, 1, 84, others, car, -0.8654059475449993, 3.366164069969443, 1, 85, others, car, 33.37340785623191, 28.261057889994106, 1, 86, agent, car, -8.470011023121955, 0.046187316359812325, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-900, 79, others, car, 26.721380682507377, 3.947424276730321, 1, 80, others, car, 12.494888261162236, 3.6287733934580353, 1, 81, others, car, 30.265804865210203, -16.315500171953644, 1, 82, others, car, 31.254738041543362, 14.367012179103162, 1, 83, others, car, 35.14542469229918, 16.54022394642625, 1, 84, others, car, -0.3931971281490999, 3.3935288444943135, 1, 85, others, car, 33.42588634870434, 27.804382942325773, 1, 86, agent, car, -7.599855186056419, 0.03634764050797884, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-800, 79, others, car, 27.365639778810923, 3.979113657129954, 1, 80, others, car, 12.751506951502366, 3.6261565693979154, 1, 81, others, car, 30.37676544821135, -17.428849959316047, 1, 82, others, car, 31.257782215711934, 14.232953486719431, 1, 83, others, car, 35.164940974728765, 16.38210970064124, 1, 84, others, car, 0.07302248800710306, 3.420533834980301, 1, 85, others, car, 33.47788512912492, 27.35569359897696, 1, 86, agent, car, -6.729759312997362, 0.027506165196056864, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-700, 79, others, car, 28.02786648483333, 4.011882389646331, 1, 80, others, car, 13.006129240762444, 3.623419817324826, 1, 81, others, car, 30.48662909022998, -18.557292682790415, 1, 82, others, car, 31.259069844826605, 14.094782064162988, 1, 83, others, car, 35.18331794103523, 16.24296126511512, 1, 84, others, car, 0.5342511014636414, 3.4472390054337785, 1, 85, others, car, 33.53221890709408, 26.918164353587066, 1, 86, agent, car, -5.862718005564631, 0.0194829984046056, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-600, 79, others, car, 28.706124363501143, 4.044612345726352, 1, 80, others, car, 13.256698763856399, 3.621441409765736, 1, 81, others, car, 30.59727226433262, -19.698712013284098, 1, 82, others, car, 31.260657293973672, 13.951619638906871, 1, 83, others, car, 35.19967731869152, 16.12072227476135, 1, 84, others, car, 0.9884923111405579, 3.473524427842124, 1, 85, others, car, 33.58577315297901, 26.493611715216026, 1, 86, agent, car, -4.998791227764719, 0.013276340673763598, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-500, 79, others, car, 29.40035345080799, 4.078301725910164, 1, 80, others, car, 13.500280883170852, 3.6190432541614066, 1, 81, others, car, 30.706698569439784, -20.85322787880981, 1, 82, others, car, 31.262484599146653, 13.804464411491109, 1, 83, others, car, 35.215137236250726, 16.01345629250683, 1, 84, others, car, 1.43774251811793, 3.4995100302178512, 1, 85, others, car, 33.640424339846554, 26.084152012957297, 1, 86, agent, car, -4.139915416670941, 0.007768063450209278, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-400, 79, others, car, 30.111611911300272, 4.112012293664103, 1, 80, others, car, 13.735817434159314, 3.617163587045037, 1, 81, others, car, 30.815726314071597, -22.017785713741358, 1, 82, others, car, 31.263613523812, 13.652258217369189, 1, 83, others, car, 35.2298176217257, 15.919166917271275, 1, 84, others, car, 1.8810035218557122, 3.525135848554817, 1, 85, others, car, 33.695054339143894, 25.691721683883543, 1, 86, agent, car, -3.2901433384495653, 0.003716511248389287, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-300, 79, others, car, 30.838841580431257, 4.146682285521697, 1, 80, others, car, 13.962310216281974, 3.615742444410384, 1, 81, others, car, 30.92323736967554, -23.190449081005372, 1, 82, others, car, 31.264044067969742, 13.495001056540888, 1, 83, others, car, 35.24290016659598, 15.834799583428584, 1, 84, others, car, 2.3182753223536845, 3.550401882852895, 1, 85, others, car, 33.7486049863247, 25.317258964528886, 1, 86, agent, car, -2.449415029094099, 0.00012348352816496377, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-200, 79, others, car, 31.583040658741304, 4.182371665489452, 1, 80, others, car, 14.176824591925241, 3.613601733697967, 1, 81, others, car, 31.03011000877845, -24.36916161551545, 1, 82, others, car, 31.264834396166563, 13.331754692473243, 1, 83, others, car, 35.25544303540783, 15.75941605444532, 1, 84, others, car, 2.747621482538842, 3.5741900045592367, 1, 85, others, car, 33.80089638936931, 24.963758456512814, 1, 86, agent, car, -1.6198468176972072, -0.00113454664358964, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-100, 79, others, car, 32.34221274515036, 4.2189605055543975, 1, 80, others, car, 14.379300597082741, 3.6117396554478187, 1, 81, others, car, 31.13628426737374, -25.552925116731792, 1, 82, others, car, 31.265106235875212, 13.160462760079481, 1, 83, others, car, 35.267626120180914, 15.690021728701641, 1, 84, others, car, 3.170978439484423, 3.59761834222659, 1, 85, others, car, 33.850930347737965, 24.631160195828866, 1, 86, agent, car, -0.8033751413325833, -0.001175707819649166, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
