time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 49, others, car, 40.88119064642031, 4.062850148729329, 1, 50, others, car, 33.292496635258665, -11.217998787274205, 1, 51, others, car, 32.384706615692664, -1.5030643417733813, 1, 52, others, car, 48.96600906587176, 5.580727655150501, 1, 53, others, car, 19.26537694913899, -3.848384597150618, 1, 54, others, car, 36.71956155889661, 28.744041050666667, 1, 55, others, car, 37.55695291324368, -17.05416582165177, 1, 58, others, car, 3.9390928525126774, 0.07919911163285187, 1, 59, others, car, 41.932200733537854, 36.42102469237086, 1, 61, agent, car, -3.2719309134042636, -0.0020243294496331, 1
-900, 49, others, car, 40.64866246486102, 3.9167007567336576, 1, 50, others, car, 33.198891747929814, -12.116704036545734, 1, 51, others, car, 32.32799955642398, -2.239317905044365, 1, 52, others, car, 48.784401087225255, 5.589006670306181, 1, 53, others, car, 19.300732159959168, -3.8482893718532827, 1, 54, others, car, 36.69028979114012, 28.58556971694214, 1, 55, others, car, 37.564723167201045, -16.998707520618765, 1, 58, others, car, 4.241898874752089, 0.07110510795336877, 1, 59, others, car, 41.82947612073164, 35.81037122769248, 1, 61, agent, car, -2.9394531771590775, -0.0001388848492517858, 1
-800, 49, others, car, 40.4054365781694, 3.7518548649345043, 1, 50, others, car, 33.10700905019868, -13.024738490659512, 1, 51, others, car, 32.27299564169367, -2.9778296309935124, 1, 52, others, car, 48.6119835588862, 5.598017548255648, 1, 53, others, car, 19.341177759335107, -3.847897592426351, 1, 54, others, car, 36.6589176602999, 28.419314523319503, 1, 55, others, car, 37.57025430353976, -16.952023406288692, 1, 58, others, car, 4.546685550599798, 0.06273359520421262, 1, 59, others, car, 41.72881378089023, 35.22164370724042, 1, 61, agent, car, -2.6059851141097905, 0.0016078052159553269, 1
-700, 49, others, car, 40.15264206768465, 3.569164045601151, 1, 50, others, car, 33.01558070619144, -13.943944048688891, 1, 51, others, car, 32.22054644377091, -3.7197286009599058, 1, 52, others, car, 48.4497468076585, 5.607621534463987, 1, 53, others, car, 19.387704074071014, -3.8473480134050133, 1, 54, others, car, 36.6265742477151, 28.246127042067585, 1, 55, others, car, 37.5756657304029, -16.913400660926612, 1, 58, others, car, 4.850620654178322, 0.05549116379413821, 1, 59, others, car, 41.63106528628282, 34.653713049675595, 1, 61, agent, car, -2.2736461323997297, 0.002502923011769409, 1
-600, 49, others, car, 39.89212083247995, 3.367360462859244, 1, 50, others, car, 32.92686487858606, -14.872617566095471, 1, 51, others, car, 32.167680982243375, -4.464598551338939, 1, 52, others, car, 48.299393978080715, 5.615560466252777, 1, 53, others, car, 19.442291757775042, -3.846918143859151, 1, 54, others, car, 36.59298204431561, 28.06402661957826, 1, 55, others, car, 37.58024463005635, -16.880719876389332, 1, 58, others, car, 5.1566751659000305, 0.04896155011807335, 1, 59, others, car, 41.53636939144437, 34.10756958180226, 1, 61, agent, car, -1.9424362320287185, 0.002546468538625002, 1
-500, 49, others, car, 39.62373411802048, 3.1454537899049733, 1, 50, others, car, 32.83987124057883, -15.810620288344364, 1, 51, others, car, 32.11624115618446, -5.21370731800419, 1, 52, others, car, 48.16120257922264, 5.623814997230413, 1, 53, others, car, 19.50494081044728, -3.846607983789005, 1, 54, others, car, 36.55701196876248, 27.872161683582448, 1, 55, others, car, 37.58399100250004, -16.853981052677298, 1, 58, others, car, 5.464710331230148, 0.04215442737231945, 1, 59, others, car, 41.444726096375085, 33.58321330362026, 1, 61, agent, car, -1.6122166584618405, 0.0027287686004296985, 1
-400, 49, others, car, 39.35045290471863, 2.9030277631332657, 1, 50, others, car, 32.75432228309953, -16.759932869043787, 1, 51, others, car, 32.06608821105888, -5.968045227760439, 1, 52, others, car, 48.03503385654958, 5.631394800592841, 1, 53, others, car, 19.57664155889191, -3.8465562877290753, 1, 54, others, car, 36.518525266520726, 27.669541907275672, 1, 55, others, car, 37.587321111338916, -16.830213209377437, 1, 58, others, car, 5.7727454965601535, 0.03534730462658153, 1, 59, others, car, 41.35599664653958, 33.07965388832564, 1, 61, agent, car, -1.2849680653074733, 0.0033273322670974437, 1
-300, 49, others, car, 39.073406273913704, 2.640933954813387, 1, 50, others, car, 32.67162459655729, -17.717723082316088, 1, 51, others, car, 32.015380247793665, -6.726344444733009, 1, 52, others, car, 47.921878136865324, 5.63816112180516, 1, 53, others, car, 19.65852308444789, -3.8459114834103865, 1, 54, others, car, 36.47837350985957, 27.455038209319305, 1, 55, others, car, 37.58896712069876, -16.8112582455635, 1, 58, others, car, 6.082900070033485, 0.029252999615062225, 1, 59, others, car, 41.26919071513383, 32.59703009045323, 1, 61, agent, car, -0.9588485534921879, 0.003074323664581574, 1
-200, 49, others, car, 38.79259422560549, 2.3591723649452554, 1, 50, others, car, 32.59150067188201, -18.685971581769962, 1, 51, others, car, 31.964830084122593, -7.490724377065743, 1, 52, others, car, 47.82173542017006, 5.644113960867114, 1, 53, others, car, 19.749456305776373, -3.845525143101929, 1, 54, others, car, 36.43655669877897, 27.228650589712892, 1, 55, others, car, 37.59479481116675, -16.769664519789025, 1, 58, others, car, 6.395174051650145, 0.023871512337761858, 1, 59, others, car, 41.18628895576643, 32.13506440093307, 1, 61, agent, car, -0.636829103428414, 0.002386006397504137, 1
-100, 49, others, car, 38.51112649474156, 2.0583170567283497, 1, 50, others, car, 32.51408926360881, -19.66368804060107, 1, 51, others, car, 31.915289292315478, -8.262314106097353, 1, 52, others, car, 47.733615379659696, 5.649392072313876, 1, 53, others, car, 19.851421876485496, -3.84567477587381, 1, 54, others, car, 36.390677916065826, 26.98768557711405, 1, 55, others, car, 37.59479481116675, -16.769664519789025, 1, 58, others, car, 6.709428686874958, 0.018212515990578937, 1, 59, others, car, 41.10616228709797, 31.692905247496146, 1, 61, agent, car, -0.31679030697298677, 0.001975198200565867, 1
