time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 60, others, car, 30.897773786386384, 2.1162081762644025, 1, 61, others, car, 56.183199774325466, -15.350866038052663, 1, 62, others, car, 50.29137498896497, -3.359753967080662, 1, 63, others, car, 35.51114759725681, -6.12486214749667, 1, 64, others, car, 78.89196427943202, -13.697353216327052, 1, 65, others, car, 81.37611579321575, -10.661778763844184, 1, 66, others, car, 54.99206048801838, -30.43060967647751, 1, 67, agent, car, -11.478877439447373, -0.3875122322558977, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-900, 60, others, car, 30.324811165666592, 2.2018459906787973, 1, 61, others, car, 56.12273303553914, -14.969179290181424, 1, 62, others, car, 49.45508336515763, -3.1980711914058, 1, 63, others, car, 35.51114759725681, -6.12486214749667, 1, 64, others, car, 78.84047699988538, -13.6807984573471, 1, 65, others, car, 81.2707443309343, -10.625975762060888, 1, 66, others, car, 55.048011712327614, -29.820949557642145, 1, 67, agent, car, -10.307777096918763, -0.31213990490993604, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-800, 60, others, car, 29.74124965678103, 2.2943876858608245, 1, 61, others, car, 56.04313483303131, -14.561821798342123, 1, 62, others, car, 48.617318590012104, -3.0380706241406408, 1, 63, others, car, 35.51114759725681, -6.12486214749667, 1, 64, others, car, 78.77931458402254, -13.66171550983284, 1, 65, others, car, 81.17357485363068, -10.59438315722154, 1, 66, others, car, 55.10206191931659, -29.23043065436767, 1, 67, agent, car, -9.137478972732602, -0.2437929918388373, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-700, 60, others, car, 29.14780395450786, 2.392612929325476, 1, 61, others, car, 55.94049135049306, -14.1319051605012, 1, 62, others, car, 47.77955381486656, -2.8780700568755915, 1, 63, others, car, 35.51114759725681, -6.12486214749667, 1, 64, others, car, 78.70776233706553, -13.63888404129944, 1, 65, others, car, 81.08221045811666, -10.564307465502853, 1, 66, others, car, 55.15395829013184, -28.660020480285894, 1, 67, agent, car, -7.967983066888833, -0.18247149304238142, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-600, 60, others, car, 28.543253726362458, 2.495807026294252, 1, 61, others, car, 55.814296950217894, -13.681364403921911, 1, 62, others, car, 46.93934837475074, -2.7194988791669257, 1, 63, others, car, 35.51114759725681, -6.12486214749667, 1, 64, others, car, 78.62653495379237, -13.613524384231516, 1, 65, others, car, 80.99665114439226, -10.53574868690473, 1, 66, others, car, 55.20445928133362, -28.10681649450159, 1, 67, agent, car, -6.8024447391356695, -0.12838446559200078, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-500, 60, others, car, 27.92856648597608, 2.6037171579142857, 1, 61, others, car, 55.66211096723539, -13.21162891816026, 1, 62, others, car, 46.09939575348839, -2.5599601878265617, 1, 63, others, car, 35.51114759725681, -6.12486214749667, 1, 64, others, car, 78.5327298933082, -13.584878082069245, 1, 65, others, car, 80.91374155270935, -10.508915878498374, 1, 66, others, car, 55.25234456043698, -27.571533391793167, 1, 67, agent, car, -5.642337140811572, -0.0832141178975585, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-400, 60, others, car, 27.30323659564194, 2.7144082969216843, 1, 61, others, car, 55.481954612500544, -12.726315938889584, 1, 62, others, car, 45.2591903133726, -2.4013890101177857, 1, 63, others, car, 35.51114759725681, -6.12486214749667, 1, 64, others, car, 78.42659997446673, -13.551977621180768, 1, 65, others, car, 80.8337345019213, -10.482841526652424, 1, 66, others, car, 55.29883445992674, -27.053456477382298, 1, 67, agent, car, -4.4905628128116515, -0.04620199339834463, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-300, 60, others, car, 26.666043722875166, 2.8271657485388326, 1, 61, others, car, 55.27210191582126, -12.22807518815117, 1, 62, others, car, 44.41873205440361, -2.243785346040653, 1, 63, others, car, 35.51114759725681, -6.12486214749667, 1, 64, others, car, 78.3081451972675, -13.514823001565968, 1, 65, others, car, 80.75469496476481, -10.457019993659896, 1, 66, others, car, 55.34371992273191, -26.549430391520882, 1, 67, agent, car, -3.347880211695632, -0.020250632989734174, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-200, 60, others, car, 26.018208200160686, 2.9427042075435663, 1, 61, others, car, 55.03301475312232, -11.719094512061503, 1, 62, others, car, 43.57755910065624, -2.0849613494784567, 1, 63, others, car, 35.51114759725681, -6.12486214749667, 1, 64, others, car, 78.17614522922602, -13.474128918003489, 1, 65, others, car, 80.67468791397653, -10.430945641813889, 1, 66, others, car, 55.387000948852155, -26.059455134208832, 1, 67, agent, car, -2.217906573137043, -0.003381247626060402, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-100, 60, others, car, 25.358971570938035, 3.05812113304129, 1, 61, others, car, 54.76393466784335, -11.202276451515782, 1, 62, others, car, 42.736386146908835, -1.9261373529163688, 1, 63, others, car, 35.51114759725681, -6.12486214749667, 1, 64, others, car, 78.0306000703417, -13.429895370492712, 1, 65, others, car, 80.59564837682015, -10.405124108821388, 1, 66, others, car, 55.42964505191936, -25.58378352429977, 1, 67, agent, car, -1.1018622296206724, 0.0036914679144534612, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
