time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 72, others, car, 75.1430674385233, -0.2565870797981167, 1, 73, others, car, 15.649228595169241, -3.267270171891523, 1, 74, others, car, 23.77576317235298, -3.759170330296379, 1, 75, others, car, 42.97008731192935, 0.555284076100612, 1, 76, others, car, 60.00539041805055, -4.235467126224121, 1, 77, others, car, 21.18057224336342, 8.52351362078237, 1, 78, agent, car, -8.00775384727789, 0.001822472519245305, 1, P2, others, pedestrian/bicycle, 48.57346089172175, -29.35115243053262, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-900, 72, others, car, 76.24538023026464, -0.13889039690740712, 1, 73, others, car, 15.832296730007538, -3.267511018036598, 1, 74, others, car, 24.208033117710634, -3.7639341880303268, 1, 75, others, car, 42.88173594238688, 1.1061733893931989, 1, 76, others, car, 60.566450979796244, -3.922775511284459, 1, 77, others, car, 20.852978870540024, 8.195886420931306, 1, 78, agent, car, -7.182434748942155, 0.00027782946309035106, 1, P2, others, pedestrian/bicycle, 48.345506574763654, -28.77888515960036, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-800, 72, others, car, 77.3504060402846, -0.010119440594992035, 1, 73, others, car, 16.008341233641616, -3.2669341816580206, 1, 74, others, car, 24.660244309307423, -3.766178780310703, 1, 75, others, car, 42.79115127516949, 1.666007666715632, 1, 76, others, car, 61.152737065654684, -3.6184309277470357, 1, 77, others, car, 20.50239327127891, 7.867661288452633, 1, 78, agent, car, -6.358167306766962, 0.0007065133740898899, 1, P2, others, pedestrian/bicycle, 48.12062923507491, -28.209538883513083, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-700, 72, others, car, 78.45717120363517, 0.12870013004935155, 1, 73, others, car, 16.17636244405268, -3.2655656598265503, 1, 74, others, car, 25.13342240623348, -3.7668777720860938, 1, 75, others, car, 42.69835930734794, 2.2337872460487818, 1, 76, others, car, 61.76232734280061, -3.3254843558105325, 1, 77, others, car, 20.12881544557973, 7.538838223346234, 1, 78, agent, car, -5.535873191559041, 8.354112465633334e-05, 1, P2, others, pedestrian/bicycle, 47.89985453174552, -27.644087267218925, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-600, 72, others, car, 79.56659739112284, 0.28059329815343403, 1, 73, others, car, 16.335412693363242, -3.265430773650871, 1, 74, others, car, 25.627515414346927, -3.764031839318244, 1, 75, others, car, 42.60435970094102, 2.809538124463635, 1, 76, others, car, 62.39419615214354, -3.0429621305264876, 1, 77, others, car, 19.731193737282158, 7.211390552579722, 1, 78, agent, car, -4.7175777244273, -0.0006434194078403926, 1, P2, others, pedestrian/bicycle, 47.682156805685466, -27.081556645769403, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-500, 72, others, car, 80.67771093779933, 0.4445344046277002, 1, 73, others, car, 16.486439649450457, -3.2645042020224215, 1, 74, others, car, 26.142549330718765, -3.758640644026282, 1, 75, others, car, 42.508178791000944, 3.3922346428700787, 1, 76, others, car, 63.049317158632206, -2.769838592805337, 1, 77, others, car, 19.308476490225438, 6.887291603120017, 1, 78, agent, car, -3.905306226480534, -0.0005267003460275171, 1, P2, others, pedestrian/bicycle, 47.470561040022574, -26.52286868997147, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-400, 72, others, car, 81.79048584659394, 0.6215231114907125, 1, 73, others, car, 16.629443312314773, -3.262785944941076, 1, 74, others, car, 26.678498158278217, -3.749704524191074, 1, 75, others, car, 42.410764245404955, 3.983902122377135, 1, 76, others, car, 63.724743370350836, -2.5081910578972986, 1, 77, others, car, 18.860611710268245, 6.5685406990056165, 1, 78, agent, car, -3.1020316867051445, -0.0006439549211060963, 1, P2, others, pedestrian/bicycle, 47.26504123768632, -25.967023737806223, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-300, 72, others, car, 82.9049221175066, 0.811559418743039, 1, 73, others, car, 16.76447567609749, -3.2622753264447595, 1, 74, others, car, 27.234388232076814, -3.7382491389025234, 1, 75, others, car, 42.31014273718555, 4.583488906824478, 1, 76, others, car, 64.42042279315793, -2.2560202017644544, 1, 77, others, car, 18.386573738320468, 6.2561115051844185, 1, 78, agent, car, -2.308779764190917, -2.151818471097383e-05, 1, P2, others, pedestrian/bicycle, 47.06762271978548, -25.414969457151027, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-200, 72, others, car, 84.01996809437681, 1.0166166533517202, 1, 73, others, car, 16.892484408676218, -3.260947025424899, 1, 74, others, car, 27.81016755797336, -3.7222751641224736, 1, 75, others, car, 42.20928725532927, 5.1920726494428555, 1, 76, others, car, 65.13638142412421, -2.014325686425593, 1, 77, others, car, 17.888283907208184, 5.953055001855354, 1, 78, agent, car, -1.526498126815334, -0.0006847112457540327, 1, P2, others, pedestrian/bicycle, 46.87925315419755, -24.864680526896855, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-100, 72, others, car, 85.13670143043608, 1.2337218263302503, 1, 73, others, car, 17.013495507121597, -3.2598007039002854, 1, 74, others, car, 28.40683579798653, -3.7017566027800544, 1, 75, others, car, 42.10522481084981, 5.808575697001412, 1, 76, others, car, 65.87159360415991, -1.7821338469326913, 1, 77, others, car, 17.36571621986051, 5.660370851037324, 1, 78, agent, car, -0.7562644278098182, 0.00033945488193284565, 1, P2, others, pedestrian/bicycle, 46.69895887597428, -24.317182606133613, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
