time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 93, others, car, 22.890019453069833, 11.066868321168496, 1, 97, others, car, 20.757147741242758, -17.1561787018036, 1, 98, others, car, 24.26548639540998, 44.91371939612865, 1, 99, others, car, 42.30370629562451, 12.889922949868524, 1, 100, others, car, 23.83802603988095, -17.389414438731183, 1, 101, others, car, 23.60204190782836, -24.990781255917398, 1, 102, others, car, 50.795225691094366, 13.383277139429884, 1, 103, agent, car, -3.993451558481259, -0.005064589172346451, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-900, 93, others, car, 22.346200194269343, 11.02221841906775, 1, 97, others, car, 20.762747849918966, -17.079324041679232, 1, 98, others, car, 24.12032895286028, 46.09529898162947, 1, 99, others, car, 42.06819848239929, 12.87887442463296, 1, 100, others, car, 23.841052862450326, -17.329482491114515, 1, 101, others, car, 23.60204190782836, -24.990781255917398, 1, 102, others, car, 50.63584342818292, 13.374657727079587, 1, 103, agent, car, -3.568153612820893, -0.0034344305800620978, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-800, 93, others, car, 21.792319066096688, 10.975907557985423, 1, 97, others, car, 20.769854235956267, -16.987511737070943, 1, 98, others, car, 23.963245942595513, 47.279282903769655, 1, 99, others, car, 41.835655166155874, 12.866725100758147, 1, 100, others, car, 23.8432492055288, -17.264519608811703, 1, 101, others, car, 23.60204190782836, -24.990781255917398, 1, 102, others, car, 50.473462878396155, 13.366139684410054, 1, 103, agent, car, -3.1428556671605308, -0.001804271987891376, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-700, 93, others, car, 21.230408716362547, 10.928867587092281, 1, 97, others, car, 20.77846689935488, -16.88074178797863, 1, 98, others, car, 23.792238506698936, 48.46573874233601, 1, 99, others, car, 41.60514449772329, 12.855507626055232, 1, 100, others, car, 23.84654634724641, -17.19659222952697, 1, 101, others, car, 23.60204190782836, -24.990781255917398, 1, 102, others, car, 50.3090496807988, 13.35668979256885, 1, 103, agent, car, -2.719556579417129, -0.0001065336086923524, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-600, 93, others, car, 20.659435926214613, 10.880132867324274, 1, 97, others, car, 20.787687780836766, -16.75598211763321, 1, 98, others, car, 23.609271713193646, 49.6535994885828, 1, 99, others, car, 41.379630974083085, 12.84412120188429, 1, 100, others, car, 23.850080018218513, -17.121668847532646, 1, 101, others, car, 23.603021814740295, -24.961797816120786, 1, 102, others, car, 50.14267141517789, 13.348306909473383, 1, 103, agent, car, -2.3022878553181227, 0.0007945151731113265, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-500, 93, others, car, 20.078468846481986, 10.831736046491176, 1, 97, others, car, 20.79954952821262, -16.612300876863248, 1, 98, others, car, 23.413312343227894, 50.841899503445504, 1, 99, others, car, 41.15911459523542, 12.83256582824623, 1, 100, others, car, 23.853816428551703, -17.040748891787437, 1, 101, others, car, 23.603528663143017, -24.94680638174324, 1, 102, others, car, 49.97326107278813, 13.339025967099747, 1, 103, agent, car, -1.8910494948639636, 0.0008988743576486408, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-400, 93, others, car, 19.487439897376948, 10.781678266676053, 1, 97, others, car, 20.81208707345855, -16.448631056923105, 1, 98, others, car, 23.205427405547177, 52.032603854947354, 1, 99, others, car, 40.945594219097444, 12.820773925353329, 1, 100, others, car, 23.857823158033014, -16.951833504374047, 1, 101, others, car, 23.604204461013317, -24.926817802573183, 1, 102, others, car, 49.8018856623747, 13.330812033471855, 1, 103, agent, car, -1.4888059950361345, 0.0013073425835861269, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-300, 93, others, car, 18.8873822977522, 10.7309251669443, 1, 97, others, car, 20.826333635426888, -16.264007018748057, 1, 98, others, car, 22.984549891405763, 53.223747475064904, 1, 99, others, car, 40.74010306452083, 12.809711132270797, 1, 100, others, car, 23.862167786449472, -16.85292382737574, 1, 101, others, car, 23.60498162856416, -24.903830936527566, 1, 102, others, car, 49.628477604150675, 13.321666250672287, 1, 103, agent, car, -1.0975900036453266, 0.0010880706798203563, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-200, 93, others, car, 18.276297189690077, 10.679544327082512, 1, 97, others, car, 20.841357364945843, -16.056396114527267, 1, 98, others, car, 22.75271244861447, 54.416262212969585, 1, 99, others, car, 40.54360677057077, 12.798344230146629, 1, 100, others, car, 23.8668503138012, -16.74401986079218, 1, 101, others, car, 23.605893955689062, -24.87684635464803, 1, 102, others, car, 49.45107183009285, 13.312655627447, 1, 103, agent, car, -0.7183671597567365, 0.0012742774982398355, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-100, 93, others, car, 17.655184002149642, 10.627501957197616, 1, 97, others, car, 20.85912333003931, -15.826865353006609, 1, 98, others, car, 22.50991507717307, 55.61014806866165, 1, 99, others, car, 40.35717234599276, 12.788638287004273, 1, 100, others, car, 23.871904529981478, -16.624122175665217, 1, 101, others, car, 23.606975232281545, -24.844864627975753, 1, 102, others, car, 49.27266662707643, 13.303678794115003, 1, 103, agent, car, -0.35217068222213543, 0.0009003239737571233, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
