time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 41, others, car, 22.93477986344821, 12.970327428988206, 1, 45, others, car, 13.723701844021194, 2.3594634340052125, 1, 46, others, car, 34.0578456678061, 14.158288754927323, 1, 48, others, car, 25.757434735338393, -3.2871823580053783, 1, 49, others, car, 13.449621886273155, -1.5372472528127339, 1, 50, others, car, 35.08538845462553, 23.176868511255623, 1, 51, others, car, 15.285360182858147, -5.245971414360835, 1, 52, agent, car, -5.3531575398824955, 0.19448998225959946, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-900, 41, others, car, 23.032157220425077, 13.586900742024199, 1, 45, others, car, 13.84273162717673, 2.3896612935640573, 1, 46, others, car, 33.9271913886861, 14.124503264733004, 1, 48, others, car, 25.652817033429848, -2.8411698733737305, 1, 49, others, car, 13.449621886273155, -1.5372472528127339, 1, 50, others, car, 35.08538845462553, 23.176868511255623, 1, 51, others, car, 15.395951697123479, -5.2280126568169845, 1, 52, agent, car, -4.807635418985677, 0.14503681641429156, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-800, 41, others, car, 23.11946569284857, 14.218259776681258, 1, 45, others, car, 13.954824352968153, 2.4189225448129617, 1, 46, others, car, 33.79455509317661, 14.09045017216445, 1, 48, others, car, 25.540271265962318, -2.3962277982390425, 1, 49, others, car, 13.449621886273155, -1.5372472528127339, 1, 50, others, car, 35.08538845462553, 23.176868511255623, 1, 51, others, car, 15.515462285142545, -5.2088496885890585, 1, 52, agent, car, -4.2617912958294655, 0.10067249273065892, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-700, 41, others, car, 23.194857065516334, 14.863145922390295, 1, 45, others, car, 14.062095838972306, 2.446523781931333, 1, 46, others, car, 33.65907957426935, 14.055004667839599, 1, 48, others, car, 25.419931234122945, -1.9533471407962852, 1, 49, others, car, 13.449621886273155, -1.5372472528127339, 1, 50, others, car, 35.08538845462553, 23.176868511255623, 1, 51, others, car, 15.644882955110623, -5.188348708489636, 1, 52, agent, car, -3.7168837809834208, 0.06324522641111113, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-600, 41, others, car, 23.259188545435897, 15.522683988533041, 1, 45, others, car, 14.164278482814943, 2.474447021308773, 1, 46, others, car, 33.52148823778543, 14.020282569335595, 1, 48, others, car, 25.290672128529643, -1.5116706940378593, 1, 49, others, car, 13.449621886273155, -1.5372472528127339, 1, 50, others, car, 35.08538845462553, 23.176868511255623, 1, 51, others, car, 15.78507091403511, -5.165384907136889, 1, 52, agent, car, -3.172779073259974, 0.03176400926096429, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-500, 41, others, car, 23.314575950184448, 16.19615056928895, 1, 45, others, car, 14.26263089506504, 2.500844047742909, 1, 46, others, car, 33.38105767790376, 13.984168059075067, 1, 48, others, car, 25.152493949182272, -1.0711984579635554, 1, 49, others, car, 13.449621886273155, -1.5372472528127339, 1, 50, others, car, 35.08538845462553, 23.176868511255623, 1, 51, others, car, 15.936159963103371, -5.140949292725642, 1, 52, agent, car, -2.6306019820415494, 0.0070860482877699305, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-400, 41, others, car, 23.358313857551302, 16.88116224470709, 1, 45, others, car, 14.357019274535823, 2.526705869428532, 1, 46, others, car, 33.23666308524267, 13.94751834406601, 1, 48, others, car, 25.00328087850411, -0.6312070267528789, 1, 49, others, car, 13.449621886273155, -1.5372472528127339, 1, 50, others, car, 35.08538845462553, 23.176868511255623, 1, 51, others, car, 16.100132118705133, -5.114774262881744, 1, 52, agent, car, -2.092468324904545, -0.010065250687817606, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-300, 41, others, car, 23.39211668155206, 17.579968633551232, 1, 45, others, car, 14.44730982003983, 2.5530234945603407, 1, 46, others, car, 33.08731345160725, 13.910199623121517, 1, 48, others, car, 24.842041908300413, -0.1918302015929454, 1, 49, others, car, 13.449621886273155, -1.5372472528127339, 1, 50, others, car, 35.08538845462553, 23.176868511255623, 1, 51, others, car, 16.27698738084025, -5.086859817604984, 1, 52, agent, car, -1.5595029112316405, -0.018832680658051715, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-200, 41, others, car, 23.415394817553345, 18.28946291004991, 1, 45, others, car, 14.53575215034124, 2.57808250912314, 1, 46, others, car, 32.93314257818449, 13.87122088804625, 1, 48, others, car, 24.669634245578685, 0.24805682689820374, 1, 49, others, car, 13.449621886273155, -1.5372472528127339, 1, 50, others, car, 35.08538845462553, 23.176868511255623, 1, 51, others, car, 16.466725749508743, -5.057205956895476, 1, 52, agent, car, -1.0315719398350285, -0.020207249817698558, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-100, 41, others, car, 23.42900547256265, 19.010769883585084, 1, 45, others, car, 14.621221456058079, 2.602740120124543, 1, 46, others, car, 32.77302565559235, 13.831439345848162, 1, 48, others, car, 24.48308486575422, 0.6880526551592703, 1, 49, others, car, 13.449621886273155, -1.5372472528127339, 1, 50, others, car, 35.08538845462553, 23.176868511255623, 1, 51, others, car, 16.671329241100548, -5.0255450783789275, 1, 52, agent, car, -0.5117822364868642, -0.013599353533357943, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
