time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-1000, 140, others, car, 38.95656162144987, 11.149041736139196, 1, 141, others, car, 21.179904464041233, -4.201390352500774, 1, 146, others, car, 31.941683670481417, -5.754662483144088, 1, 147, others, car, 19.71676733356534, -0.09301029006463546, 1, 148, others, car, 36.79044382549912, -11.315468356316826, 1, 151, others, car, 37.492729940831616, 21.329779126467024, 1, 152, others, car, 12.982295017634552, -0.15590405735855484, 1, 155, others, car, 12.445041011896809, -3.449692625757925, 1, 156, others, car, 6.184007822469749, -3.120316851160345, 1, 158, agent, car, -5.052067926183865, 0.011075613945520257, 1
-900, 140, others, car, 38.96169845945732, 11.119215356954241, 1, 141, others, car, 21.34201545924722, -4.201231502459153, 1, 146, others, car, 32.01563820700526, -6.515402074940942, 1, 147, others, car, 19.739826711273956, -0.09413505656605659, 1, 148, others, car, 36.86847145608104, -12.078054540866308, 1, 151, others, car, 37.53187559542003, 21.11611205430379, 1, 152, others, car, 12.982295017634552, -0.15590405735855484, 1, 155, others, car, 12.445041011896809, -3.449692625757925, 1, 156, others, car, 6.208989774641638, -3.1193670797771724, 1, 158, agent, car, -4.510546700655782, 0.007645992592245354, 1
-800, 140, others, car, 38.96560807424583, 11.0953466554353, 1, 141, others, car, 21.520076912987868, -4.199465520645337, 1, 146, others, car, 32.09027657892512, -7.294128672301825, 1, 147, others, car, 19.756776447895692, -0.09248993393852578, 1, 148, others, car, 36.94461450305535, -12.843714541387111, 1, 151, others, car, 37.569022693834846, 20.902369000429914, 1, 152, others, car, 12.982295017634552, -0.15590405735855484, 1, 155, others, car, 12.445041011896809, -3.449692625757925, 1, 156, others, car, 6.230935901697524, -3.117532002873016, 1, 158, agent, car, -3.9710240313015275, 0.004140389528541261, 1
-700, 140, others, car, 38.97078290310838, 11.06452099816337, 1, 141, others, car, 21.71716264123449, -4.197976990667047, 1, 146, others, car, 32.16659806432771, -8.090804284371075, 1, 147, others, car, 19.780759121980616, -0.09157815341068354, 1, 148, others, car, 37.01991023536411, -13.61340964511065, 1, 151, others, car, 37.60609381053879, 20.690624502729623, 1, 152, others, car, 12.982295017634552, -0.15590405735855484, 1, 155, others, car, 12.445041011896809, -3.449692625757925, 1, 156, others, car, 6.2489229072613295, -3.11684816747713, 1, 158, agent, car, -3.4355364651501192, 0.0014821011302679488, 1
-600, 140, others, car, 38.97078290310838, 11.06452099816337, 1, 141, others, car, 21.932197384189607, -4.194805347206245, 1, 146, others, car, 32.24360338512607, -8.905466902004244, 1, 147, others, car, 19.81173674267385, -0.09040043689554611, 1, 148, others, car, 37.094434634717864, -14.389138408210865, 1, 151, others, car, 37.64205167659001, 20.481839848434678, 1, 152, others, car, 12.982295017634552, -0.15590405735855484, 1, 155, others, car, 12.445041011896809, -3.449692625757925, 1, 156, others, car, 6.281899084128269, -3.1155944692513406, 1, 158, agent, car, -2.907081836462125, -0.00044284516832551746, 1
-500, 140, others, car, 38.97078290310838, 11.06452099816337, 1, 141, others, car, 22.16618041994005, -4.189912599407265, 1, 146, others, car, 32.32133053217576, -9.739115803287845, 1, 147, others, car, 19.85170786614899, -0.08888080268246568, 1, 148, others, car, 37.16926296091436, -15.172861396006127, 1, 151, others, car, 37.676858301133066, 20.277014315631934, 1, 152, others, car, 12.982295017634552, -0.15590405735855484, 1, 155, others, car, 12.445041011896809, -3.449692625757925, 1, 156, others, car, 6.281899084128269, -3.1155944692513406, 1, 158, agent, car, -2.387658701411242, -0.0017104310781183851, 1
-400, 140, others, car, 38.97078290310838, 11.06452099816337, 1, 141, others, car, 22.418150461254186, -4.18433601621229, 1, 146, others, car, 32.39970352376601, -10.589752432048511, 1, 147, others, car, 19.902671048579506, -0.08694326906079886, 1, 148, others, car, 37.24239665777964, -15.964654590206981, 1, 151, others, car, 37.70943842437035, 20.078108469639766, 1, 152, others, car, 12.982295017634552, -0.15590405735855484, 1, 155, others, car, 12.445041011896809, -3.449692625757925, 1, 156, others, car, 6.281899084128269, -3.1155944692513406, 1, 158, agent, car, -1.8802648942583777, -0.002434629164874552, 1
-300, 140, others, car, 38.97078290310838, 11.06452099816337, 1, 141, others, car, 22.688107508132124, -4.178075597621543, 1, 146, others, car, 32.47779906352049, -11.459413335315052, 1, 147, others, car, 19.96462628996586, -0.08458783603052822, 1, 148, others, car, 37.31594825405341, -16.76743984336356, 1, 151, others, car, 37.74082931524424, 19.884161023226763, 1, 152, others, car, 12.982295017634552, -0.15590405735855484, 1, 155, others, car, 12.445041011896809, -3.449692625757925, 1, 156, others, car, 6.281899084128269, -3.1155944692513406, 1, 158, agent, car, -1.3858996930902676, -0.002653430284029333, 1
-200, 140, others, car, 38.97078290310838, 11.06452099816337, 1, 141, others, car, 22.977012847805398, -4.170094074692731, 1, 146, others, car, 32.55657843867087, -12.347061244145399, 1, 147, others, car, 20.039572146481643, -0.08173852188100617, 1, 148, others, car, 37.387919193562176, -17.581293137186396, 1, 151, others, car, 37.770954992043656, 19.697170532566624, 1, 152, others, car, 12.982295017634552, -0.15590405735855484, 1, 155, others, car, 12.445041011896809, -3.449692625757925, 1, 156, others, car, 6.314837270139774, -3.113341492938816, 1, 158, agent, car, -0.9065996449357204, -0.0014435380592596955, 1
-100, 140, others, car, 38.97078290310838, 11.06452099816337, 1, 141, others, car, 23.28490447112933, -4.161390725512707, 1, 146, others, car, 32.63504237113028, -13.252734149394879, 1, 147, others, car, 20.128507896213705, -0.07835733575690662, 1, 148, others, car, 37.4603840141902, -18.408137046138545, 1, 151, others, car, 37.798816176682315, 19.51709900680369, 1, 152, others, car, 12.982295017634552, -0.15590405735855484, 1, 155, others, car, 12.468100389605643, -3.45081739225911, 1, 156, others, car, 6.331824997616841, -3.112695648398252, 1, 158, agent, car, -0.444287324258231, -0.0008794903752815317, 1
