time step, x, y
100, 0.7923042546366278, -0.0014028843724060817
200, 1.5646152688925827, -0.003325710160122272
300, 2.3169330427676433, -0.005768477363381763
400, 3.047258252223878, -0.008783180123257156
500, 3.753591573223149, -0.012421812581622449
600, 4.4369066707137055, -0.015658715648582358
700, 5.0952042206576245, -0.01854588346555036
800, 5.72948388507358, -0.02105731896177032
900, 6.337746339923889, -0.023245016278990727
1000, 6.9199915852082015, -0.025108975416993196
1100, 7.477193285875118, -0.02562353728621447
1200, 8.008377776976264, -0.025814360976098266
1300, 8.513519061440773, -0.02468178446808547
1400, 8.994642460377428, -0.023173475639094387
1500, 9.4507223146968, -0.02031576954143277
1600, 9.882784283488204, -0.017082331122795835
1700, 10.290828366752002, -0.013473160383856542
1800, 10.67585422650719, -0.009462260253167931
1900, 11.03786186275355, -0.005049630731190469
2000, 11.378850599529345, -0.00018327767638826042
2100, 11.696847109867186, 0.004085142751030113
2200, 11.994824382753361, 0.00883328378203535
2300, 12.270809091220833, 0.013009489256200435
2400, 12.526800559307514, 0.016665753315166065
2500, 12.76179912499428, 0.019776078888050552
2600, 12.976804450300259, 0.022366463045508433
2700, 13.171816535225341, 0.024436905787650287
2800, 13.346861376840513, 0.02498774509546542
2900, 13.501886981004018, 0.02601830500709479
3000, 14.266226696178267, 0.022887840634118972
