time step, x, y
100, 0.24507828119536082, -0.00127909588453572
200, 0.4812008122425512, -0.0016668224394664477
300, 0.7061793443686469, -0.0029552642916139543
400, 0.9211080019599402, -0.0042483791275504945
500, 1.1259867850165446, -0.005546166947287295
600, 1.320914734575169, -0.005853544401048974
700, 1.506688851912295, -0.007259719224993938
800, 1.6814180113648092, -0.008571525996357826
900, 1.8471914206690399, -0.008991963438105433
1000, 2.0049051221381324, -0.00961515593707235
1100, 2.1525689490727844, -0.01024302141963579
1200, 2.293267192558568, -0.010177599646217006
1300, 2.4249106448594713, -0.010215891892968648
1400, 2.5494894726751367, -0.010555980233547202
1500, 2.666107633692169, -0.010103740281320939
1600, 2.774666086874312, -0.009854255386110178
1700, 2.8761599155712614, -0.009906566584273857
1800, 2.9696930774694423, -0.00916654948984763
1900, 3.0562606559191168, -0.0077332451392467805
2000, 3.135664568846866, -0.007596820232021961
2100, 3.2071078149763212, -0.006668067032026104
2200, 3.272580561006696, -0.005145067612644383
2300, 3.330988682551876, -0.003923864286637102
2400, 3.382332179611705, -0.003004457054445464
2500, 3.428601218886026, -0.0025849279888323085
2600, 3.4688997580614926, -0.001571152703855827
2700, 3.505217963837721, -0.00016121327225632198
2800, 3.537456795177981, 0.0006498069559646158
2900, 3.5656162520824526, 0.0008619079803319774
3000, 3.638153622598201, 0.0026867034937556045
