time step, x, y
100, 0.5315072618904716, -0.0001748078700052405
200, 1.049053880327127, -0.0013986316417333028
300, 1.5515677367850689, -0.0027492122044458084
400, 2.039123760971123, -0.00522373837637885
500, 2.5125692822892636, -0.006752902813710021
600, 2.9720541601537103, -0.009331083152868846
700, 3.418500653675402, -0.011886160868600615
800, 3.852905951672646, -0.014343206253503882
900, 4.276342172670453, -0.017624478418308553
1000, 4.689731575780104, -0.0206578588377343
1100, 5.096065727455521, -0.023218558389993815
1200, 5.4944223685860045, -0.026378695600438096
1300, 5.888715324736854, -0.028841362821764305
1400, 6.276950218271786, -0.030756419468636165
1500, 6.663190734170436, -0.03282133553017186
1600, 7.046364753907428, -0.03411385189532712
1700, 7.427544396008242, -0.0355562276750242
1800, 7.806654730765609, -0.036151274051174576
1900, 8.184767876704782, -0.03682125013471782
2000, 8.561883833825963, -0.037566155925296885
2100, 8.936855553896205, -0.03646654349437095
2200, 9.310830085148472, -0.035441860770707545
2300, 9.682735309057056, -0.03356984864340096
2400, 10.0526461553297, -0.03184769593073278
2500, 10.419490505440457, -0.02935314352170104
2600, 10.782271170571692, -0.02616112112354263
2700, 11.140988150723086, -0.022271628736509896
2800, 11.495716375602123, -0.018681855178561135
2900, 11.844311608157966, -0.013547282227955981
3000, 15.170062458075794, 0.047822777819732876
