time step, x, y
100, 0.6821875865075485, -0.0003111511322736807
200, 1.3513786113633746, -0.0009212759035283347
300, 2.006573339056061, -0.0018533722856375126
400, 2.6497712406088914, -0.003061444334616345
500, 3.276973373975202, -0.004637483939119141
600, 3.8901792101781476, -0.0065354951545953666
700, 4.487389278194577, -0.008801473925709208
800, 5.069603313536116, -0.01141242227989997
900, 5.635821580691141, -0.014391338189842035
1000, 6.187043815171282, -0.017715223683088283
1100, 6.72129354392537, -0.02242981021560342
1200, 7.239524506520718, -0.02651262879200636
1300, 7.741736702957213, -0.029963679412299715
1400, 8.226976393667773, -0.034805431072086584
1500, 8.696197318219477, -0.039015414775650265
1600, 9.149422474584776, -0.04359336603473529
1700, 9.586651862763327, -0.04853928484934947
1800, 10.006862749271612, -0.05287643367995498
1900, 10.410078132081635, -0.057604548038534126
2000, 10.796298011193379, -0.06272362792463232
2100, 11.166499124146387, -0.06721093985473192
2200, 11.518704997889492, -0.07211221528479766
2300, 11.854915103446187, -0.07738145827038473
2400, 12.17410670733228, -0.08204193127208464
2500, 12.4763028075201, -0.08709336980141719
2600, 12.762480141549297, -0.09151304037474856
2700, 13.032661707391853, -0.09630067850337926
2800, 13.285824771564037, -0.10047954664823111
2900, 13.523991803061223, -0.10500338437638979
3000, 15.15823874557386, -0.14042838809189628
