time step, x, y
100, 1.0866245090979627, -0.012656074741344475
200, 2.16234246209389, -0.0356100635433913
300, 3.2248433574743585, -0.07049340220132716
400, 4.275282445996108, -0.11649037281739083
500, 5.310703274677063, -0.17309167610265364
600, 6.331105843517221, -0.2402973120571157
700, 7.335674434619442, -0.3169520299237968
800, 8.32440904798303, -0.40305582970269316
900, 9.294353230626623, -0.49809941210476816
1000, 10.24683199973681, -0.6002815749052448
1100, 11.178719135901682, -0.7100785031420984
1200, 12.089198921224037, -0.8263349460586846
1300, 12.978610888562782, -0.9470799350002577
1400, 13.844644536404289, -1.0739449057618544
1500, 14.68583819538272, -1.2036338725026028
1600, 15.503007583396155, -1.3373020859794145
1700, 16.29435149821905, -1.4736245290054475
1800, 17.058068737626968, -1.6112761843941672
1900, 17.794975019517274, -1.7514123029025928
2000, 18.503269141665097, -1.8927078673439988
2100, 19.18213538617285, -2.0340076269613285
2200, 19.832389470938075, -2.1764668325118626
2300, 20.45239996016562, -2.3177749824813745
2400, 21.04216685385545, -2.4579320768700894
2500, 21.60152038557794, -2.5979236000049477
2600, 22.130800088192156, -2.735778583231691
2700, 22.629020477371316, -2.871327260120394
2800, 23.096181553115127, -3.0045696306714658
2900, 23.53442405050766, -3.134859743416476
3000, 26.625562332235983, -4.2406830218986675
