time step, x, y
100, 0.34746805721404356, 0.002439101452558573
200, 0.6779126836474213, 0.005328541064309578
300, 0.9942378957687501, 0.007416644616281123
400, 1.2956175224531494, 0.010781257451587895
500, 1.5819664630818737, 0.014426007208470731
600, 1.8552774623799886, 0.01818069264885036
700, 2.1154654197281246, 0.02104894141033639
800, 2.3636969087268644, 0.02493839759861491
900, 2.600798100500956, 0.02777121587035436
1000, 2.826939196287968, 0.03154014094997937
1100, 3.045024212556422, 0.03499349861875417
1200, 3.25604952166869, 0.038046188257082614
1300, 3.4600151236250567, 0.040698209865624946
1400, 3.659083964387986, 0.044772106931425526
1500, 3.8550785874446927, 0.04810493349132028
1600, 4.047998992795082, 0.050696689545545515
1700, 4.240008126401845, 0.054369918581126164
1800, 4.433013632371264, 0.05795804699777091
1900, 4.627015510702885, 0.06146107479551832
2000, 4.82508797910348, 0.06562007247999929
2100, 5.026149564591268, 0.06952376830796664
2200, 5.232278112510327, 0.07399833340353401
2300, 5.44546636758542, 0.07887356652910438
2400, 5.664717957454136, 0.08423456830382092
2500, 5.8909441538600635, 0.0889998657458751
2600, 6.125311530403391, 0.09507710296167138
2700, 6.367649885846379, 0.10047353522611524
2800, 6.617133049064411, 0.1072670078827549
2900, 6.87458719118201, 0.11337967558827844
3000, 9.951218826629708, 0.2129175063994927
