time step, x, y
100, 0.5624302252955847, 0.0004916034664129466
200, 1.118825260616937, 0.0017424710342264157
300, 1.668185905857524, 0.0037126133694864727
400, 2.2115113611241015, 0.006442019806269739
500, 2.747802426309577, 0.009890701010372344
600, 3.2770990907487048, 0.01305945687517969
700, 3.799321375772773, 0.017946687613952822
800, 4.314549260050144, 0.02255399301364422
900, 4.82374195435328, 0.027920562514736125
1000, 5.3249010584691385, 0.033966417448866304
1100, 5.818026572397475, 0.04069155781636641
1200, 6.304117696244829, 0.04813597295107683
1300, 6.781216019132332, 0.055220484078111476
1400, 7.251239962604886, 0.06402347007923004
1500, 7.711271905010724, 0.07242656273847811
1600, 8.162311046456827, 0.080469751390055
1700, 8.604317397608547, 0.0891522361406934
1800, 9.037290958466352, 0.09847401699018438
1900, 9.460232528923253, 0.10839510460455576
2000, 9.873182098313553, 0.11791629887706118
2100, 10.276139666637144, 0.12703759980746887
2200, 10.669065244560054, 0.13675820750299328
2300, 11.052998021523006, 0.1461189111906102
2400, 11.425899607978417, 0.15603893230892185
2500, 11.789848382808165, 0.16459984931292038
2600, 12.14372517790294, 0.17475927318832762
2700, 12.488649161371825, 0.1835595929494127
2800, 12.823541154440036, 0.19295921947527372
2900, 13.15043954665492, 0.20203893132764017
3000.0, 16.253636229766478, 0.28419942016316396
