time step, x, y
100, 0.1900413836715646, -0.0005220078707883612
200, 0.360040841565362, -0.002567567882676769
300.0, 0.5110694728056603, -0.003161323474324851
400.0, 0.6430796892301875, -0.004302708407459142
500.0, 0.7580709246004541, -0.006039310843891168
600.0, 0.8540913333169887, -0.006324108860304767
700.0, 0.9350921947407672, -0.007251712542054941
800.0, 1.0000975860722758, -0.007798610927716321
900.0, 1.051106941072803, -0.00801239217886772
1000.0, 1.0910956163038048, -0.008964155419666085
1100.0, 1.1201111999275535, -0.008654466888384876
1200.0, 1.1401055375430544, -0.00913034850878406
1300.0, 1.1561248017163355, -0.008511336924461491
1400.0, 1.1561248017163355, -0.008511336924461491
1500.0, 1.1561248017163355, -0.008511336924461491
1600.0, 1.1561248017163355, -0.008511336924461491
1700.0, 1.1561248017163355, -0.008511336924461491
1800.0, 1.1561248017163355, -0.008511336924461491
1900.0, 1.1561248017163355, -0.008511336924461491
2000.0, 1.1561248017163355, -0.008511336924461491
2100.0, 1.1561248017163355, -0.008511336924461491
2200.0, 1.1561248017163355, -0.008511336924461491
2300.0, 1.1561248017163355, -0.008511336924461491
2400.0, 1.1561248017163355, -0.008511336924461491
2500.0, 1.1561248017163355, -0.008511336924461491
2600.0, 1.1561248017163355, -0.008511336924461491
2700.0, 1.1561248017163355, -0.008511336924461491
2800.0, 1.1561248017163355, -0.008511336924461491
2900.0, 1.1561248017163355, -0.008511336924461491
3000.0, 1.1731199886895796, -0.00891583630180242
