time step, x, y
100, 0.5883068175781626, 0.00029730627026021417
200, 1.1536570517198217, 0.0023252993748363662
300, 1.6959553295167036, 0.0030854956957542604
400, 2.2142657383683666, 0.004608675280973071
500, 2.70958777281407, 0.006863047161373675
600, 3.1798906528057262, 0.008912698736063818
700, 3.6261738728825934, 0.010725839035924348
800, 4.04746972947488, 0.013333753569549411
900, 4.444745926152373, 0.015705156828117628
1000, 4.819033748424127, 0.018807752381746784
1100, 5.168270625272258, 0.020706133090307666
1200, 5.4945191277145415, 0.023335706094046754
1300, 5.796747970242143, 0.025728767822725318
1400, 6.076987932903151, 0.028821230877235704
1500, 6.334175939219491, 0.030645897147970558
1600, 6.571374054748075, 0.03310638280571998
1700, 6.786551499440825, 0.03526677524981889
1800, 6.98170726237647, 0.03706349254156735
1900, 7.157840838094372, 0.03846474371150166
2000, 7.315983512103248, 0.04043823232975052
2100, 7.4560717024644, 0.040984969317583886
2200, 7.580167980195257, 0.042040361815031735
2300, 7.689240048865951, 0.042573124313489114
2400, 7.783287908476695, 0.04258325681249428
2500, 7.865341833614499, 0.04297488094394483
2600, 7.934370538770976, 0.042780293137473946
2700, 7.993404298533696, 0.042903615024734054
2800, 8.043442607441897, 0.043313055635924136
2900, 8.084453674526122, 0.043009120431910075
3000, 8.26848783365112, 0.04115756022894207
