time step, x, y
100, 0.43709265840098893, -8.928587223286724e-05
200, 0.8651664680964543, -0.000991202058516976
300, 1.284242223914203, -0.0017059647944592873
400, 1.694319925854233, -0.002233574080173467
500, 2.093400006388213, -0.0025324402600543083
600, 2.483461238216669, -0.0036439367539864015
700, 2.8615458597027144, -0.0035061115500031673
800, 3.2296118487190704, -0.00416012183226859
900, 3.586680216329262, -0.004585389008698287
1000, 3.931751178769124, -0.004761118251489713
1100, 4.2648247360388885, -0.004687309560420225
1200, 4.585880093310514, -0.005363746700219149
1300, 4.892938477883484, -0.005749056250547252
1400, 5.186978878694039, -0.006863816803711439
1500, 5.467022306806162, -0.007687449767636884
1600, 5.7320689784553425, -0.008199160314513843
1700, 5.9820980988138945, -0.009398732208510424
1800, 6.2171096678818145, -0.011286165449740274
1900, 6.437124480486797, -0.012861676273808006
2000, 6.641142752865014, -0.01410446985303175
2100, 6.831122462888736, -0.017055703371452374
2200, 7.005126427513267, -0.018674435880858542
2300, 7.166112408375614, -0.021022619392991937
2400, 7.3141012003032415, -0.023100470143566032
2500, 7.4480722247047435, -0.02588697706918308
2600, 7.572066206291936, -0.027465751952598927
2700, 7.68504177164539, -0.02981556749434955
2800, 7.78801949935696, -0.03195743475806942
2900, 7.882998956954975, -0.03393294339936376
3000, 8.509842582273851, -0.047971084196067465
