time step, x, y
100, 0.4149674746558749, -0.0034633766521330184
200, 0.809742797562213, -0.0057967056364145175
300, 1.1846949679030074, -0.010140661976287102
400, 1.5390482510000838, -0.015312775499195519
500, 1.8751675871987983, -0.019761576848725648
600, 2.192646241004279, -0.025445270875737447
700, 2.4926666825895487, -0.031588122902037497
800, 2.7771871168051385, -0.03859686842184917
900, 3.0456351767202636, -0.04430993483740964
1000, 3.3005414341161927, -0.051295630240927315
1100, 3.543088359166283, -0.058778219954278454
1200, 3.7734793196171452, -0.0657786015520937
1300, 3.994651622745232, -0.07290687827590214
1400, 4.2066052685503195, -0.08016305012565772
1500, 4.412277564308703, -0.08815722034308904
1600, 4.610892775342118, -0.09570691875550641
1700, 4.806367311352338, -0.10362561635185197
1800, 4.998904540086262, -0.1109342107064688
1900.0, 5.19005593090053, -0.11999764216475961
2000.0, 5.3814106894619, -0.12808197119755094
2100.0, 5.573541182701532, -0.13734877040303217
2200.0, 5.767629880791782, -0.14702230510287073
2300.0, 5.965838356330929, -0.15653020836604115
2400.0, 6.167759873824433, -0.1678306850434721
2500.0, 6.374780271192063, -0.17916889803151337
2600.0, 6.586899548433731, -0.1905448473300302
2700.0, 6.805669174905963, -0.20432347328440215
2800.0, 7.031699253850287, -0.21756746861817722
2900.0, 7.264379682025262, -0.233214140607942
3000.0, 10.172093592513908, -0.46948689559828205
