time step, x, y
100, 0.4210106589820876, 0.002650476055223727
200, 0.8390058965727216, 0.006253440341651572
300, 1.254001508441327, 0.00980901761844852
400, 1.6649818236776581, 0.014301287456115534
500, 2.072946717522195, 0.019746045524981277
600, 2.474912359922901, 0.025096029574588823
700, 2.871862830450729, 0.03136691051541801
800, 3.262814049534841, 0.03754301743699079
900, 3.6467819376042843, 0.04260867942882732
1000, 4.023734903319534, 0.048563646972132155
1100, 4.3937045380203426, 0.053408169585704324
1200, 4.756675046036834, 0.05814212251014432
1300, 5.11066247255746, 0.06173403916486918
1400, 5.455651021912565, 0.06518379479093767
1500, 5.792656365012627, 0.06750730981739773
1600, 6.120678626616705, 0.06868878857436819
1700, 6.439702011055384, 0.06972810630222942
1800, 6.748758234427464, 0.06860971685035391
1900, 7.04781570539343, 0.06733337069949161
2000, 7.337874299193645, 0.06591486351996931
2100, 7.617965731927384, 0.06233864916025744
2200, 7.887042741344415, 0.05958855767250901
2300, 8.146152589694852, 0.054680759004796506
2400, 8.395263685639282, 0.049615003638326355
2500, 8.634376029177256, 0.044391291573091324
2600, 8.862489745068507, 0.03899382713922102
2700, 9.079604833312814, 0.0334226103367119
2800, 9.287736840061365, 0.026709357264716765
2900, 9.484854423493205, 0.02082222706468509
3000, 11.064110754826663, -0.046240728008053955
