time step, x, y
100, 0.10629230191148396, 0.0013951897122962149
200, 0.20553597842948437, 0.0022274584173196874
300, 0.296795127145473, 0.003557035657874963
400, 0.3800697480593934, 0.0053839214330543145
500, 0.45629574357974506, 0.006647886201421854
600, 0.5255352772732692, 0.008346995937757423
700, 0.586728119597998, 0.009545348234164162
800, 0.6408723365290162, 0.01018077952331229
900, 0.6890903211754584, 0.01218725818921891
1000, 0.7301975168613071, 0.012632749872640292
1100, 0.7663143826710226, 0.013389059390476542
1200, 0.7984389845797321, 0.014394023176078692
1300, 0.8265713225874076, 0.01564764122899289
1400, 0.8506492331270666, 0.01615184757422649
1500, 0.8706727161989363, 0.01590664221176534
1600, 0.8877641649121364, 0.016845993525399623
1700, 0.9108440094765687, 0.017412363437516197
1800, 0.9108440094765687, 0.017412363437516197
1900, 0.9108440094765687, 0.017412363437516197
2000, 0.9108440094765687, 0.017412363437516197
2100, 0.9108440094765687, 0.017412363437516197
2200, 0.9108440094765687, 0.017412363437516197
2300, 0.9108440094765687, 0.017412363437516197
2400, 0.9108440094765687, 0.017412363437516197
2500, 0.9108440094765687, 0.017412363437516197
2600, 0.9108440094765687, 0.017412363437516197
2700, 0.9108440094765687, 0.017412363437516197
2800, 0.9108440094765687, 0.017412363437516197
2900, 0.9108440094765687, 0.017412363437516197
3000, 0.9108440094765687, 0.017412363437516197
