time step, x, y
100, 0.9804199574303526, -0.016022080780914105
200, 1.948571890218607, -0.04201890824463189
300, 2.9041769519643807, -0.07895081810598115
400, 3.845872164039756, -0.12433944613363934
500, 4.7730998336434345, -0.1801054637574626
600, 5.685457317861873, -0.2440493531468526
700, 6.582944616695631, -0.3161711143023278
800, 7.461441540885181, -0.3963156973349833
900, 8.322744965347695, -0.48188094150189453
1000, 9.164097679451377, -0.5751901611453081
1100, 9.985654733084818, -0.6721231670059593
1200, 10.78369857990166, -0.7747244270251974
1300.0, 11.560026094819296, -0.8803917804601609
1400.0, 12.310517088578138, -0.9889701774221642
1500.0, 13.036410743293526, -1.0997781285975123
1600.0, 13.735104898222792, -1.2110187590689865
1700.0, 14.406320706965081, -1.3236524045513969
1800.0, 15.049655526606944, -1.4354795472146447
1900.0, 15.66290983931881, -1.5469028299719834
2000.0, 16.247322827215722, -1.657240763509153
2100.0, 16.801531511670508, -1.7640149835955232
2200.0, 17.324978199881055, -1.8691461616604772
2300.0, 17.81822058464926, -1.9707136262745677
2400.0, 18.28153751237581, -2.0677570417235294
2500.0, 18.71561047237464, -2.161515590122307
2600.0, 19.120997157447253, -2.250068600041934
2700.0, 19.4964583854785, -2.3340975607962773
2800.0, 19.845154010012532, -2.4134786758728746
2900.0, 20.16736287745029, -2.487251609557414
3000.0, 22.309349068309174, -3.0071584840742522
