time step, x, y
100, 0.5183483338750812, -6.905760909970901e-05
200, 1.0167102059192148, 0.0005976452586861844
300, 1.49604815119997, 0.000963997487885622
400, 1.9563989577414123, 0.0020293221700150993
500, 2.3967265144280603, 0.0028310842372781114
600, 2.8190294674428595, 0.0032957076422305
700, 3.2213459586267024, 0.0044960915238412835
800, 3.604601735023557, 0.004396801675332379
900, 3.9688703726810974, 0.004996484279753521
1000, 4.3131525485074595, 0.006331927360955003
1100, 4.638374009546719, 0.006367696712040988
1200, 4.942572897639655, 0.00617669147198463
1300, 5.226785323901763, 0.006721446708923329
1400, 5.490937712285007, 0.006003316239365425
1500, 5.7351036388375345, 0.006020946246798359
1600, 5.959246315535041, 0.005775013639373189
1700, 6.163365742377754, 0.005265518417081505
1800, 6.348461242457198, 0.004455672556085588
1900, 6.515568926888976, 0.0043080111244050145
2000, 6.665651330740421, 0.0037864230063488213
2100, 6.79970777710329, 0.0028541201781845382
2200, 6.918774377092831, 0.002473637707603449
2300, 7.025812311960122, 0.0015352884315548154
2400, 7.1208583697287695, 0.0010383954414582286
2500, 7.204911873490307, 0.0009461707137032316
2600, 7.28093400449569, 0.00014892708501601515
2700, 7.3489615507685375, -0.0003540123528428807
2800, 7.410993158492346, -0.0006362236477929772
2900, 7.469027473849714, -0.0007712828473795397
3000, 8.155262087105067, -0.007020728461260395
