time step, x, y
100, 0.5106306193138196, -0.00513523312404008
200, 1.001773900453978, -0.012769196107171657
300, 1.4724382551444473, -0.02277245676418191
400, 1.9217615272944415, -0.03402399463360442
500, 2.3496142847186055, -0.04751539799167803
600, 2.7551343713260708, -0.06212564637669621
700, 3.1383217871169347, -0.07785473978878632
800, 3.499176532091085, -0.09470267822793371
900, 3.8388196267099874, -0.11180730560335261
1000, 4.156259482697659, -0.12903918972949185
1100, 4.453479276606194, -0.14665719497735558
1200, 4.731729461082654, -0.16280757697983578
1300, 4.99075117175636, -0.1794735122891848
1400, 5.232786449550003, -0.19493068872391411
1500, 5.460810059292315, -0.2095674028399761
1600, 5.6748220009830845, -0.22338365463722865
1700, 5.878918059912339, -0.2359055845812742
1800, 6.073960392170906, -0.24825421313324125
1900, 6.262191038681932, -0.25870522811170016
2000, 6.44645533208834, -0.26863851434878316
2100, 6.628736448942271, -0.2783129362151562
2200, 6.81127643016701, -0.28600418152917895
2300, 6.995799587943971, -0.29395429121410777
2400, 7.183426942734891, -0.3013011091788481
2500, 7.377262691553165, -0.3074413437031377
2600, 7.5773068343992005, -0.31237499478737374
2700, 7.784550959548813, -0.3162314946166268
2800, 8.000116087463809, -0.3181486871001553
2900, 8.22499380642017, -0.3182560044235102
3000.0, 11.408623384710395, 0.020529633162583938
