time step, x, y
100, 0.3373315740851208, 0.0011870658140432176
200, 0.6726654517278413, 0.0022781684878367507
300, 1.0049548031371176, 0.004224174672526337
400, 1.3342476098827476, 0.0060262361466115605
500, 1.6604958903949278, 0.008683201131706397
600, 1.9847464744645997, 0.01124420297643254
700, 2.3059525323007137, 0.014660108332049282
800, 2.624162045473176, 0.017932068977175197
900, 2.940373862203465, 0.021108066482062343
1000, 3.2545400009212204, 0.02518694906807034
1100, 3.566708443196814, 0.02916986851361239
1200, 3.877830055680909, 0.03410365461027842
1300, 4.185955123501573, 0.0388934959965781
1400, 4.4940322097521115, 0.0446821856041347
1500, 4.8001115995602595, 0.0503749120712145
1600, 5.104193292926223, 0.055971675398282655
1700, 5.407228156500927, 0.06251930537625855
1800, 5.709264171854261, 0.06901895378410136
1900, 6.010301338986451, 0.07547062062182214
2000, 6.30929282810634, 0.08282517254056099
2100, 6.607237487434849, 0.09113059111031574
2200, 6.903184450320965, 0.09934004653970724
2300, 7.197133716764901, 0.10745353882897349
2400, 7.488038456975059, 0.11642193462900594
2500, 7.776945500743042, 0.1252943672887995
2600, 8.062808018277133, 0.13502170345935383
2700, 8.345673991147901, 0.14460509491966078
2800, 8.624496589563867, 0.15499540832050374
2900, 8.900322643316402, 0.16524177701098025
3000, 11.705193176244949, 0.276952535260073
