time step, x, y
100, 0.5200614359586535, 0.00032066899599363964
200, 1.0161259438518844, 0.0002573543757793638
300, 1.4881935236794634, -0.00018994386053279577
400, 1.9362481761241663, -2.1353710461361614e-05
500, 2.3603218998206725, -0.0012366191791929881
600, 2.761382568137125, -0.0018199969443111821
700, 3.1394461803907445, -0.0027713590080700734
800, 3.4965284799042924, -0.005058578738834293
900, 3.8315975960403743, -0.006697911448304186
1000, 4.147685143442139, -0.009641103190090566
1100, 4.443775250788965, -0.012904281278496188
1200, 4.721867662086841, -0.0164554470792833
1300, 4.983962121341064, -0.020262601957542925
1400, 5.229058756548813, -0.024341745230618647
1500, 5.4591573117155034, -0.028660878263827017
1600, 5.674257786841358, -0.03322000105705078
1700, 5.877343798617162, -0.03697124365578516
1800, 6.066447601671841, -0.041946348699905656
1900, 6.244536813379402, -0.04609757423219146
2000, 6.410627561054138, -0.05044079157258306
2100, 6.56570371738141, -0.0539601294008044
2200, 6.710797152998732, -0.05863933240549428
2300, 6.846859741956778, -0.06146278526062174
2400, 6.9729396102048655, -0.06544610329176308
2500, 7.0920043751165505, -0.06854154454170477
2600, 7.202054292686306, -0.07078110764513201
2700, 7.305121105554224, -0.07413253797254808
2800, 7.402156687771099, -0.07558022019837478
2900, 7.4932090372890805, -0.07812377033129962
3000, 8.37965560781537, -0.09894389526176534
