time step, x, y
100, 0.4770670047558168, 0.0002701358900809572
200, 0.9361201695268724, -0.00016794358857433536
300, 1.3771756972775382, -0.00031436971263351307
400, 1.8002011820792954, -0.0021688799289923365
500, 2.2032292924139942, -0.0036993308622398566
600, 2.5862276223532255, -0.006905459959501016
700, 2.948228709101832, -0.009771326809730613
800, 3.2892001467317558, -0.014296668859377089
900, 3.6081744724475975, -0.018465545698300917
1000, 3.907135220732237, -0.023310231977449504
1100, 4.185082522861884, -0.028814524732671543
1200, 4.444032319248024, -0.034010961169611914
1300, 4.682984741166769, -0.03888333832320812
1400, 4.903923323101087, -0.04446393084600079
1500, 5.108864005461463, -0.049785275942254154
1600, 5.297822991212264, -0.05384750488886321
1700, 5.472767611871988, -0.058682761061017066
1800, 5.63471393912789, -0.06330737869906522
1900, 5.785677913391127, -0.06675389500819237
2000, 5.925627128733183, -0.07102204743506689
2100, 6.056593728529244, -0.07414450446130824
2200, 6.178561509814939, -0.07712113481024876
2300, 6.293530210037169, -0.07998434441017999
2400, 6.401499829195933, -0.08273413326110193
2500, 6.502470367290999, -0.08537050136323823
2600, 6.598441561769393, -0.08792585464420025
2700, 6.688413543907649, -0.09038399014075156
2800, 6.774386051152338, -0.09277731378049618
2900, 6.854375549021154, -0.09407355091204121
3000, 7.5291897195040365, -0.1110097640494624
