time step, x, y
100, 0.9956066947219775, -0.011283147816188194
200, 1.9772455107265896, -0.03342439694598026
300, 2.9452441490206245, -0.06445077702721658
400.0, 3.8964793035572436, -0.10485722173064438
500.0, 4.830128339658985, -0.1534933953718265
600.0, 5.747177742506705, -0.21052314845412023
700.0, 6.644668056557144, -0.2754549294674544
800.0, 7.522763132313941, -0.3473022532306742
900.0, 8.38031263409219, -0.4268877544212788
1000.0, 9.215835143040085, -0.5109242764896129
1100.0, 10.029002958150894, -0.6013847897975004
1200.0, 10.820307630934813, -0.695309838801589
1300.0, 11.587448490022584, -0.7943446928577735
1400.0, 12.329766751240246, -0.8963525310998639
1500.0, 13.049399235453077, -1.0006745693538686
1600.0, 13.74404527129259, -1.1089560769751208
1700.0, 14.414196410268284, -1.2182375984203815
1800.0, 15.059524951373833, -1.3304921040517723
1900.0, 15.680358595616026, -1.4437466235071337
2000.0, 16.27768382817572, -1.558165007289823
2100.0, 16.851500649053122, -1.6737472553999895
2200.0, 17.401809058248265, -1.7904933678374089
2300.0, 17.9297593914454, -1.9075807099243582
2400.0, 18.436338133825572, -2.025173132164457
2500.0, 18.920722650711582, -2.1421202988730808
2600.0, 19.38373557678087, -2.2595725457347786
2700.0, 19.82767758340214, -2.3758846033942542
2800.0, 20.25123448438781, -2.4928655917099745
2900.0, 20.655884316429322, -2.6077199056423552
3000.0, 23.895980042621776, -3.710515301492867
