time step, x, y
100, 0.5849309144016241, 0.0009085027342246449
200, 1.1558274027158815, 0.002003779124770913
300, 1.7116911464714544, 0.0032278616846172087
400, 2.251581794683346, 0.0035244644557254345
500, 2.7754413798652164, 0.0038919059094526254
600, 3.2813312325605235, 0.003215932600725918
700, 3.7691933852825867, 0.0024948630008825856
800, 4.238029519559942, 0.0016707296234619307
900, 4.6878976028795245, -0.0002547860033140781
1000, 5.116800998298097, -0.003397618852954143
1100, 5.525622089313844, -0.005703164495748814
1200, 5.9124801739573565, -0.009283994848082011
1300, 6.278257635726379, -0.012085505480497694
1400, 6.6220141236363546, -0.015163982350780703
1500, 6.944747956158653, -0.01846145797281734
1600, 7.245402847334996, -0.021037581361397273
1700, 7.524977115636834, -0.022834385029832704
1800, 7.783528728551211, -0.024850187449781624
1900, 8.022996355534083, -0.0259707351759772
2000, 8.242439645600818, -0.027252314166778258
2100, 8.443855235694189, -0.028578989448588943
2200, 8.629181795270496, -0.02883650757612266
2300, 8.79747897334523, -0.029081154507958673
2400, 8.952740043803942, -0.029081060296905603
2500, 9.093966688175401, -0.02889419242952418
2600, 9.223155543402266, -0.02840461593222554
2700, 9.342361213914689, -0.028494714302938373
2800, 9.45252405069687, -0.028108201583557424
2900, 9.553644053749128, -0.027245077773836
3000, 10.385623370497784, -0.02000515357104804
