time step, x, y
100, 0.46256329595625145, -0.00044411046134504306
200, 0.9130849973572434, -0.0008874690296514776
300, 1.351565104202749, -0.0013300757049004297
400, 1.775013994780548, -0.001522607371380047
500, 2.182352020814417, -0.002378496894344717
600, 2.5747419382855963, -0.0019877708372490754
700, 2.949027910071321, -0.002094187226236277
800, 3.3052930438767025, -0.0017012054902513785
900, 3.6405477179891994, -0.0005595025133277032
1000, 3.955705365274528, 0.00025127342838737743
1100, 4.249769445161634, 0.0008142300400052482
1200, 4.520829984214255, 0.002292123303426763
1300, 4.769800415297845, 0.00360530494207012
1400, 4.995684197841724, 0.004836882661471531
1500, 5.19756789898029, 0.007066504737769208
1600, 5.377278384444524, 0.008134874618705712
1700, 5.533985329074366, 0.010118181151209937
1800, 5.669598706305987, 0.011853668353616842
1900, 5.7851150567103256, 0.013258228520824589
2000, 5.880534380287385, 0.014331861652833178
2100, 5.95884629874959, 0.014825244633685175
2200, 6.0211304603731834, 0.01565181032886165
2300, 6.069379946299767, 0.016645343327497897
2400, 6.105504729965659, 0.016643087648372634
2500, 6.131664107923343, 0.017471909022447885
2600, 6.1598165670226654, 0.018134514986111405
2700, 6.1598165670226654, 0.018134514986111405
2800, 6.1598165670226654, 0.018134514986111405
2900, 6.1598165670226654, 0.018134514986111405
3000, 6.1598165670226654, 0.018134514986111405
