time step, x, y
100, 0.642410809089039, -0.0011629125655558716
200, 1.2658325991201769, -0.0029717006755253933
300, 1.8682325325322866, -0.004494929173907064
400, 2.449678596224783, -0.007731442171783426
500, 3.0080699657373438, -0.009750960401835485
600, 3.54450804347475, -0.01351775658108953
700, 4.0588908490876445, -0.016033564542702244
800, 4.549287525364368, -0.019365215297397903
900, 5.0156980723049225, -0.023512708845290248
1000, 5.459053925065307, -0.02644320762513877
1100, 5.878423648489406, -0.030189549198074123
1200.0, 6.274772671183274, -0.033718318058612834
1300.0, 6.648100993146576, -0.03702951420699374
1400.0, 6.99840861437976, -0.04012313764297412
1500.0, 7.325661541433001, -0.04199976631090299
1600.0, 7.629927761205497, -0.04465824432221138
1700.0, 7.914171546414622, -0.04699716927222086
1800.0, 8.176394052949398, -0.04908452806022834
1900.0, 8.418594124920682, -0.0508523337867135
2000.0, 8.639772340272929, -0.05233457990138363
2100.0, 8.842926965173454, -0.053429286055320824
2200.0, 9.027092571016082, -0.05516986775378524
2300.0, 9.193200592956817, -0.055523487435763796
2400.0, 9.342318439951297, -0.05645499576260843
2500.0, 9.47544553405474, -0.05793039928507798
2600.0, 9.592513888368048, -0.0579508538913967
2700.0, 9.693591489790316, -0.05851520369334029
2800.0, 9.781676604488949, -0.059521468341305395
2900.0, 9.855735816958253, -0.060004219229700784
3000.0, 10.08594282426145, -0.062179946352727444
