time step, x, y
100, 0.6122091085961311, -8.574262265234611e-05
200, 1.2090962068025628, -0.0033708598106764187
300, 1.7902042411093286, -0.0076664929368067125
400, 2.3543113070425323, -0.013684645831941955
500, 2.901874458111204, -0.02361417712333591
600, 3.433148644637397, -0.036488132658267336
700, 3.9459450079935516, -0.05276356594603737
800, 4.441485452654171, -0.07172847315567266
900, 4.919260077976114, -0.09531676259251731
1000, 5.379778784602492, -0.12159452595133691
1100, 5.821564717737305, -0.15224072121550258
1200, 6.245127778023995, -0.18532144007986706
1300, 6.651434919615258, -0.22109163286612543
1400, 7.03855223420551, -0.2590413989307194
1500, 7.40866858042217, -0.2987136847644283
1600, 7.761071954434018, -0.33888658589280074
1700, 8.095507405919328, -0.38052705646864493
1800, 8.413451789674438, -0.4219561385082078
1900, 8.71297119739365, -0.4626639313679015
2000, 8.99599953738255, -0.5031603356912855
2100, 9.262791759962838, -0.5424783973256604
2200, 9.513602815456125, -0.5796511621181908
2300, 9.747465749709823, -0.6144236797472087
2400, 9.96728142518197, -0.647560801178021
2500, 10.17304984187265, -0.6790625264102979
2600, 10.3643139462725, -0.7067399968171675
2700, 10.544431654349061, -0.733546921990726
2800, 10.712945912592803, -0.7572944433038247
2900, 10.870823675156895, -0.7782375110781641
3000, 12.453179890648792, -0.9544839501738887
