time step, x, y
100, 0.2929713893612679, -0.004214856557900479
200, 0.5849879141060291, -0.008132671764216476
300, 0.8767073974994568, -0.013005351586998115
400, 1.166877933573894, -0.019490719291302583
500, 1.456093605032008, -0.025679045644198706
600, 1.7440573705224651, -0.03252519526215203
700, 2.031427053310072, -0.04128107411286053
800, 2.3178418714815385, -0.04973991161233671
900, 2.6027077423340144, -0.05981143699333569
1000, 2.8866187485699504, -0.06958592102285877
1100, 3.1702327134548036, -0.08031526966880642
1200, 3.4532525956368065, -0.0929543475475092
1300, 3.7343627485860615, -0.10499934272372113
1400, 4.015175860184301, -0.11799920251614027
1500, 4.295691930430956, -0.13195392692506602
1600, 4.574956094709955, -0.14656647459904915
1700, 4.855175123605527, -0.1614760636243997
1800, 5.132890340565602, -0.17770129917968847
1900, 5.411560422142001, -0.19422357608638552
2000, 5.689933462367066, -0.21170071760954845
2100, 5.968009461240832, -0.23013272374906824
2200, 6.246085460114631, -0.24856472988847966
2300, 6.523567376286014, -0.2689064652607809
2400, 6.800094427840822, -0.2889511592817151
2500, 7.075072532076674, -0.31060854118406356
2600, 7.350050636312275, -0.3322659230864531
2700, 7.621570063996456, -0.3549419101676159
2800, 7.890882721096556, -0.3779786791627535
2900, 8.156736701644835, -0.4020340533364213
3000.0, 10.735429905085823, -0.6669705788042832
