time step, x, y
100, 0.7531593209263374, -0.0043631756450707715
200, 1.4903386376865004, -0.009526017998351302
300, 2.2105891791890637, -0.016537256489840127
400, 2.9128622160045965, -0.024448120028083387
500, 3.596158997872619, -0.03330858778246981
600, 4.260479524793126, -0.043118659752885896
700, 4.904875025675033, -0.054927065369312994
800, 5.5282467919193, -0.06678628327994307
900, 6.131643552955679, -0.07964508457587227
1000, 6.714116537693199, -0.09455219868707643
1100, 7.275565787792965, -0.10951012509248914
1200, 7.816041282424473, -0.12551761405247047
1300, 8.335543021587734, -0.14257466556724757
1400, 8.833022275852876, -0.15973250854561627
1500, 9.308529024389506, -0.1779898932479309
1600, 9.762063267197398, -0.19734681967420298
1700, 10.193525045938124, -0.21580578730357036
1800, 10.60201556868963, -0.23541427582628394
1900, 10.987434877113712, -0.2541747847213566
2000, 11.348784220949648, -0.27213729315796154
2100, 11.687062350457836, -0.2892518219672834
2200, 12.00221928646921, -0.30451962088848517
2300, 12.293306257892683, -0.31898941935154845
2400, 12.561322014988383, -0.33261123818687455
2500, 12.807165349678382, -0.3433375977046669
2600, 13.031934970561581, -0.3531160192562852
2700, 13.234582148208236, -0.3609977317507467
2800, 13.418153112568842, -0.3678315479406087
2900, 13.584595384994858, -0.37251875922662014
3000.0, 14.728966599230652, -0.39134756770964985
