time step, x, y
100, 0.8332138166655069, -0.0060609997448614755
200, 1.646537129615269, -0.014438864169139684
300, 2.4401677951329055, -0.028127061643898665
400, 3.2139739090292228, -0.04512994658843661
500, 3.9680873754935426, -0.06744316458367466
600, 4.702508194525532, -0.09506671562974883
700, 5.416172591240365, -0.1270687290301557
800, 6.110144340522988, -0.1643810754815046
900, 6.7833596674882415, -0.206071884287428
1000, 7.435884524230909, -0.2531389782384926
1100, 8.06758700656189, -0.3035867117536486
1200, 8.67753524378526, -0.35847885971791116
1300, 9.26466546101599, -0.416883551435132
1400, 9.829975481044672, -0.4787348348108702
1500, 10.373333399682327, -0.5420370642642955
1600, 10.893741394138472, -0.6068561918896147
1700, 11.39020164162276, -0.6732581697815938
1800, 11.864577883527017, -0.7391154481698625
1900, 12.314940426364863, -0.8055577540342096
2000, 12.742155188738012, -0.870523489699016
2100, 13.146222170646352, -0.9340126551644027
2200, 13.52714137208988, -0.9960252504302562
2300, 13.883849018183682, -1.0556294048005346
2400, 14.218340754508727, -1.1126932140865975
2500, 14.52855498338982, -1.1663507596862543
2600, 14.816619254596372, -1.2184657829922998
2700, 15.082335711845609, -1.2660448156327022
2800, 15.32683408211632, -1.3110175510942443
2900, 15.550114365408973, -1.353383989377009
3000, 17.132339117827115, -1.6987849633703263
