time step, x, y
100, 0.42385271312631073, -0.023428136406485528
200, 0.8363902836587487, -0.05325686247959689
300, 1.2405911375050442, -0.08912704159756149
400, 1.6374480833009286, -0.1309189615532197
500, 2.027714505267633, -0.17652729286739893
600, 2.412622636455799, -0.2278179406045595
700, 2.7950311905655183, -0.2834389595070264
800, 3.173947358960849, -0.3435100617820993
900, 3.552229855342334, -0.4066793021720486
1000, 3.92999839191702, -0.4739394893126193
1100, 4.307133256477747, -0.5442978145680801
1200, 4.685620066296177, -0.6175148535238588
1300, 5.0633534918933485, -0.6928372219585843
1400, 5.441206629697793, -0.7691523990290274
1500, 5.820172288345367, -0.8463406725281277
1600, 6.197032617514008, -0.9227755618060828
1700, 6.5737732344753494, -0.9982176424480944
1800, 6.9492816183864, -1.0717938180257178
1900, 7.322325536196393, -1.1416381834743934
2000, 7.692904987905582, -1.2077507387943196
2100, 8.061019973513838, -1.270131483985397
2200, 8.424565163542315, -1.3280270348262408
2300, 8.784413654419472, -1.3803248704739746
2400, 9.138579828873535, -1.4272644153431835
2500, 9.488056495540517, -1.4687259572262161
2600, 9.83185084578462, -1.5048292083305839
2700, 10.169089783176956, -1.5366866894994438
2800, 10.49953388330328, -1.5623127834609822
2900, 10.822310049734837, -1.582820011058455
3000, 13.80481754802729, -1.625081372018199
