time step, x, y
100, 0.3580814390327419, 0.0023839086150669545
200, 0.7041679237116824, 0.004419866006077876
300, 1.0382594540371555, 0.0061078721732699265
400, 1.3632967767267241, 0.009534073981087132
500, 1.6783673000569432, 0.011670736906196758
600, 1.9853831952805827, 0.015574591407492434
700, 2.284402454268544, 0.01924647842608957
800, 2.5764246565501594, 0.022715393897321794
900, 2.8624203857197674, 0.027009913285864523
1000, 3.1433892213066907, 0.032159032527392294
1100, 3.4193601592461587, 0.037163172092228955
1200, 3.6903331995384017, 0.04202233198026746
1300, 3.9572789257772953, 0.04776508765651098
1400, 4.22022633389841, 0.053391859591293236
1500, 4.480175003431074, 0.058931643720061475
1600, 4.735096779381053, 0.06532602770181477
1700, 4.987019816742587, 0.07163342387732677
1800, 5.233944956456779, 0.07779584037626461
1900, 5.47684278211785, 0.08484185266330038
2000, 5.715771285596248, 0.09077230167953639
2100, 5.948673315962636, 0.09752835461319655
2200, 6.177577028211242, 0.10416842380550907
2300, 6.4004832632827195, 0.11063451738578702
2400, 6.618391600707083, 0.1169556312893837
2500, 6.831302040483991, 0.12313176551628931
2600, 7.038215003084113, 0.1291339241311702
2700, 7.240130068036892, 0.13499110306936324
2800, 7.437047235342444, 0.14070330233087175
2900, 7.627966925470981, 0.146241525980349
3000.0, 9.424646278957137, 0.18335352883997041
