time step, x, y
100, 0.381427760546138, -0.0013650951480020587
200, 0.7509043082143022, -0.0016492135413971876
300, 1.1112372834313442, -0.0031144681822325576
400, 1.4596190457705664, -0.0034987460680183657
500, 1.7978613012522084, -0.004974078804802384
600, 2.1252383596584576, -0.0044625817767058595
700, 2.441479976800781, -0.004952058203175819
800, 2.746766315471723, -0.004450639271264656
900, 3.04200322868132, -0.00404434078364635
1000, 3.32528892901281, -0.00255706554163726
1100, 3.5965333350702435, -0.000984747951284004
1200, 3.8578183970625277, 0.0014883836010288198
1300, 4.107968017790907, 0.002960541699001673
1400, 4.346256507037414, 0.006509610958070566
1500, 4.5744054894264545, 0.008967625366131049
1600, 4.792595127750479, 0.012326453736367315
1700, 5.00082542200962, 0.016586096068995637
1800, 5.198916209411181, 0.019754683550625707
1900, 5.389039521560685, 0.023643922202000567
2000, 5.571105277062029, 0.02725787761663112
2100, 5.74619949171768, 0.03150240280480099
2200, 5.915228018538374, 0.03529148196400145
2300, 6.080182726336578, 0.038444952301389335
2400, 6.240247843498696, 0.04304476402609725
2500, 6.398231010451546, 0.04682880413699386
2600, 6.555218242997806, 0.05070292564411638
2700, 6.7122054755440645, 0.05457704715123879
2800, 6.869192708090437, 0.05845116865835087
2900, 7.030253759658941, 0.06296089898708002
3000, 9.260480365644552, 0.13133696171412146
