time step, x, y
100, 0.4880240264139009, -0.0012448464151085777
200, 0.9660488715467636, -0.0023617330544877316
300, 1.4350744535264643, -0.003363455895707492
400, 1.8930881401192214, -0.005224341111839479
500, 2.3411026454304853, -0.006957266552236226
600, 2.777105337226705, -0.009536558389744904
700, 3.203108847741886, -0.011987890451524156
800, 3.6161134225912623, -0.014272874804849331
900, 4.017106183925364, -0.01740422555551089
1000, 4.406112723699795, -0.019382106447079626
1100, 4.781120409680316, -0.021180843652621358
1200, 5.143129159995146, -0.02281323314982415
1300, 5.492138974644285, -0.024279274938574326
1400, 5.826150017371753, -0.025553377063615233
1500, 6.146162206305201, -0.02664833550262767
1600, 6.4521883374224265, -0.026564232127510724
1700, 6.743215696617868, -0.026288189088796723
1800, 7.0202442020193985, -0.02583300236416941
1900, 7.282273935499146, -0.025185875975831343
2000, 7.530317611162558, -0.02335968777336246
2100, 7.765349555182821, -0.02236706999054623
2200.0, 7.986395441386976, -0.020195390393602075
2300.0, 8.195429514075856, -0.018870077193880633
2400.0, 8.392477365204725, -0.016391294135175677
2500.0, 8.579513239074979, -0.014784469428845107
2600.0, 8.756549931663857, -0.01304968494678077
2700.0, 8.924587361099569, -0.01119973666667072
2800.0, 9.085625363638332, -0.009260216543319794
2900.0, 9.238664021152145, -0.007218328599611246
3000.0, 10.832071030317357, 0.01439424050747859
