time step, x, y
100, 0.616642701083383, -0.0013338667799731863
200, 1.220322146195427, -0.0016910070770388141
300, 1.8110383353362278, -0.00107142089143214
400, 2.3897133092355465, -0.0005474145657347329
500, 2.9564973335060816, 0.0018753589722907138
600, 3.5103181018053915, 0.005274858993215226
700, 4.051175614133231, 0.009651085496829026
800, 4.579220136102641, 0.016998385555343942
900, 5.093304228564365, 0.025397544903133062
1000, 5.59250585078874, 0.03592086988254267
1100, 6.076825002775654, 0.048568360493581375
1200, 6.544192204646187, 0.06249310881296849
1300, 6.994757722012908, 0.07968946191272319
1400, 7.427374115727113, 0.0982382055269494
1500, 7.841044212252586, 0.11821447246223149
1600, 8.235692878782709, 0.1386210891819014
1700, 8.610398074587852, 0.1605303620287588
1800, 8.9651597996679, 0.18394229100281234
1900, 9.30182213548249, 0.20671226341889015
2000, 9.6193879084955, 0.22891541208334187
2100.0, 9.919926598585967, 0.25139864491943953
2200.0, 10.203438205753466, 0.2741619619276707
2300.0, 10.472763984994627, 0.2949856176159925
2400.0, 10.7280542019215, 0.3158639590571467
2500.0, 10.972225244337235, 0.3355744142959941
2600.0, 11.204355071511342, 0.3551892896744875
2700.0, 11.428357244782552, 0.37341088043163373
2800.0, 11.6433097234213, 0.39131149290954415
2900.0, 11.852128895229729, 0.40766855515338307
3000.0, 13.856353084902954, 0.561520423937885
